fips,party,candidatevotes
22047,REPUBLICAN,6333
22047,OTHER,235
22049,DEMOCRAT,2525
22049,REPUBLICAN,5038
22049,OTHER,84
22051,DEMOCRAT,72136
22051,REPUBLICAN,117882
22051,OTHER,1645
22053,DEMOCRAT,4745
22053,REPUBLICAN,8055
22053,OTHER,207
22055,DEMOCRAT,31210
22055,REPUBLICAN,57732
22055,OTHER,981
22057,DEMOCRAT,14417
22057,REPUBLICAN,22734
22057,OTHER,713
22059,DEMOCRAT,1155
22059,REPUBLICAN,5015
22059,OTHER,68
22061,DEMOCRAT,7242
22061,REPUBLICAN,10791
22061,OTHER,185
22063,DEMOCRAT,9895
22063,REPUBLICAN,33976
22063,OTHER,382
22065,DEMOCRAT,2334
22065,REPUBLICAN,2291
22065,OTHER,48
22067,DEMOCRAT,5336
22067,REPUBLICAN,7471
22067,OTHER,164
22069,DEMOCRAT,7398
22069,REPUBLICAN,9261
22069,OTHER,307
22071,DEMOCRAT,152610
22071,REPUBLICAN,42847
22071,OTHER,1646
22073,DEMOCRAT,22016
22073,REPUBLICAN,41750
22073,OTHER,678
22075,DEMOCRAT,4181
22075,REPUBLICAN,7866
22075,OTHER,106
22077,DEMOCRAT,5712
22077,REPUBLICAN,5429
22077,OTHER,130
22079,DEMOCRAT,18904
22079,REPUBLICAN,34492
22079,OTHER,673
22081,DEMOCRAT,2140
22081,REPUBLICAN,2507
22081,OTHER,70
22083,DEMOCRAT,3082
22083,REPUBLICAN,5471
22083,OTHER,112
22085,DEMOCRAT,2743
22085,REPUBLICAN,6711
22085,OTHER,122
22087,DEMOCRAT,9956
22087,REPUBLICAN,19597
22087,OTHER,285
22089,DEMOCRAT,8856
22089,REPUBLICAN,14747
22089,OTHER,234
22091,DEMOCRAT,3173
22091,REPUBLICAN,2235
22091,OTHER,100
22093,DEMOCRAT,6407
22093,REPUBLICAN,4545
22093,OTHER,156
22095,DEMOCRAT,10305
22095,REPUBLICAN,9039
22095,OTHER,273
22097,DEMOCRAT,18166
22097,REPUBLICAN,18315
22097,OTHER,279
22099,DEMOCRAT,10321
22099,REPUBLICAN,12095
22099,OTHER,408
22101,DEMOCRAT,9547
22101,REPUBLICAN,12877
22101,OTHER,270
22103,DEMOCRAT,24665
22103,REPUBLICAN,75139
22103,OTHER,788
22105,DEMOCRAT,15345
22105,REPUBLICAN,26181
22105,OTHER,609
22107,DEMOCRAT,1469
22107,REPUBLICAN,1453
22107,OTHER,41
22109,DEMOCRAT,13684
22109,REPUBLICAN,26358
22109,OTHER,532
22111,DEMOCRAT,3089
22111,REPUBLICAN,7457
22111,OTHER,172
22113,DEMOCRAT,9085
22113,REPUBLICAN,15069
22113,OTHER,398
22115,DEMOCRAT,4035
22115,REPUBLICAN,11032
22115,OTHER,162
22117,DEMOCRAT,6554
22117,REPUBLICAN,11006
22117,OTHER,281
22119,DEMOCRAT,6833
22119,REPUBLICAN,11070
22119,OTHER,546
22121,DEMOCRAT,4932
22121,REPUBLICAN,5822
22121,OTHER,81
22123,DEMOCRAT,1231
22123,REPUBLICAN,3740
22123,OTHER,62
22125,DEMOCRAT,2214
22125,REPUBLICAN,2932
22125,OTHER,72
22127,DEMOCRAT,2056
22127,REPUBLICAN,4366
22127,OTHER,85
23001,DEMOCRAT,30345
23001,REPUBLICAN,24453
23001,OTHER,1044
23003,DEMOCRAT,18988
23003,REPUBLICAN,17152
23003,OTHER,569
23005,DEMOCRAT,76911
23005,REPUBLICAN,56251
23005,OTHER,2323
23007,DEMOCRAT,9410
23007,REPUBLICAN,7315
23007,OTHER,411
23009,DEMOCRAT,17299
23009,REPUBLICAN,13810
23009,OTHER,645
23011,DEMOCRAT,33167
23011,REPUBLICAN,28363
23011,OTHER,1301
23013,DEMOCRAT,11430
23013,REPUBLICAN,9074
23013,OTHER,952
23015,DEMOCRAT,10548
23015,REPUBLICAN,9676
23015,OTHER,384
23017,DEMOCRAT,16825
23017,REPUBLICAN,14354
23017,OTHER,735
23019,DEMOCRAT,37775
23019,REPUBLICAN,37339
23019,OTHER,1300
23021,DEMOCRAT,4378
23021,REPUBLICAN,5261
23021,OTHER,232
23023,DEMOCRAT,10341
23023,REPUBLICAN,9064
23023,OTHER,451
23025,DEMOCRAT,13530
23025,REPUBLICAN,12926
23025,OTHER,597
23027,DEMOCRAT,11259
23027,REPUBLICAN,10044
23027,OTHER,438
23029,DEMOCRAT,7998
23029,REPUBLICAN,8207
23029,OTHER,291
23031,DEMOCRAT,53949
23031,REPUBLICAN,45708
23031,OTHER,1687
24001,DEMOCRAT,10576
24001,REPUBLICAN,18980
24001,OTHER,299
24003,DEMOCRAT,103324
24003,REPUBLICAN,133231
24003,OTHER,3112
24005,DEMOCRAT,182474
24005,REPUBLICAN,166051
24005,OTHER,4954
24009,DEMOCRAT,15967
24009,REPUBLICAN,23017
24009,OTHER,367
24011,DEMOCRAT,3810
24011,REPUBLICAN,7396
24011,OTHER,150
24013,DEMOCRAT,22974
24013,REPUBLICAN,55275
24013,OTHER,1100
24015,DEMOCRAT,14680
24015,REPUBLICAN,22556
24015,OTHER,438
24017,DEMOCRAT,29354
24017,REPUBLICAN,28442
24017,OTHER,445
24019,DEMOCRAT,5411
24019,REPUBLICAN,7801
24019,OTHER,127
24021,DEMOCRAT,39503
24021,REPUBLICAN,59934
24021,OTHER,1157
24023,DEMOCRAT,3291
24023,REPUBLICAN,9085
24023,OTHER,108
24025,DEMOCRAT,39685
24025,REPUBLICAN,71565
24025,OTHER,1478
24027,DEMOCRAT,72257
24027,REPUBLICAN,59724
24027,OTHER,1829
24029,DEMOCRAT,4278
24029,REPUBLICAN,4900
24029,OTHER,107
24031,DEMOCRAT,273936
24031,REPUBLICAN,136334
24031,OTHER,4955
24033,DEMOCRAT,260532
24033,REPUBLICAN,55532
24033,OTHER,2410
24035,DEMOCRAT,7070
24035,REPUBLICAN,14489
24035,OTHER,235
24037,DEMOCRAT,13776
24037,REPUBLICAN,23725
24037,OTHER,415
24039,DEMOCRAT,4034
24039,REPUBLICAN,4884
24039,OTHER,76
24041,DEMOCRAT,7367
24041,REPUBLICAN,11288
24041,OTHER,209
24043,DEMOCRAT,20387
24043,REPUBLICAN,36917
24043,OTHER,600
24045,DEMOCRAT,15137
24045,REPUBLICAN,21998
24045,OTHER,368
24047,DEMOCRAT,9648
24047,REPUBLICAN,15349
24047,OTHER,232
24510,DEMOCRAT,175022
24510,REPUBLICAN,36230
24510,OTHER,2311
25001,DEMOCRAT,72156
25001,REPUBLICAN,58527
25001,OTHER,1465
25003,DEMOCRAT,47743
25003,REPUBLICAN,16806
25003,OTHER,742
25005,DEMOCRAT,147854
25005,REPUBLICAN,82524
25005,OTHER,2500
25007,DEMOCRAT,7265
25007,REPUBLICAN,2602
25007,OTHER,130
25009,DEMOCRAT,194068
25009,REPUBLICAN,135114
25009,OTHER,4051
25011,DEMOCRAT,25550
25011,REPUBLICAN,11058
25011,OTHER,773
25013,DEMOCRAT,113710
25013,REPUBLICAN,70925
25013,OTHER,2004
25015,DEMOCRAT,51680
25015,REPUBLICAN,21315
25015,OTHER,1427
25017,DEMOCRAT,440862
25017,REPUBLICAN,237815
25017,OTHER,10283
25019,DEMOCRAT,3608
25019,REPUBLICAN,2040
25019,OTHER,76
25021,DEMOCRAT,199392
25021,REPUBLICAN,127763
25021,OTHER,3982
25023,DEMOCRAT,125178
25023,REPUBLICAN,105603
25023,OTHER,2516
25025,DEMOCRAT,182592
25025,REPUBLICAN,54923
25025,OTHER,3130
25027,DEMOCRAT,192142
25027,REPUBLICAN,144094
25027,OTHER,4400
26001,DEMOCRAT,2871
26001,REPUBLICAN,3592
26001,OTHER,68
26003,DEMOCRAT,2395
26003,REPUBLICAN,2318
26003,OTHER,52
26005,DEMOCRAT,19355
26005,REPUBLICAN,34022
26005,OTHER,530
26007,DEMOCRAT,7407
26007,REPUBLICAN,7665
26007,OTHER,139
26009,DEMOCRAT,5072
26009,REPUBLICAN,8379
26009,OTHER,168
26011,DEMOCRAT,4076
26011,REPUBLICAN,4071
26011,OTHER,69
26013,DEMOCRAT,1660
26013,REPUBLICAN,1977
26013,OTHER,47
26015,DEMOCRAT,11312
26015,REPUBLICAN,18638
26015,OTHER,322
26017,DEMOCRAT,31049
26017,REPUBLICAN,25448
26017,OTHER,562
26019,DEMOCRAT,4383
26019,REPUBLICAN,5284
26019,OTHER,111
26021,DEMOCRAT,32846
26021,REPUBLICAN,41076
26021,OTHER,749
26023,DEMOCRAT,7004
26023,REPUBLICAN,10784
26023,OTHER,179
26025,DEMOCRAT,29891
26025,REPUBLICAN,32093
26025,OTHER,683
26027,DEMOCRAT,9537
26027,REPUBLICAN,12964
26027,OTHER,196
26029,DEMOCRAT,5729
26029,REPUBLICAN,8214
26029,OTHER,196
26031,DEMOCRAT,5941
26031,REPUBLICAN,7798
26031,OTHER,148
26033,DEMOCRAT,7203
26033,REPUBLICAN,9122
26033,OTHER,163
26035,DEMOCRAT,6984
26035,REPUBLICAN,7088
26035,OTHER,154
26037,DEMOCRAT,15483
26037,REPUBLICAN,21989
26037,OTHER,335
26039,DEMOCRAT,3126
26039,REPUBLICAN,4017
26039,OTHER,92
26041,DEMOCRAT,9381
26041,REPUBLICAN,9680
26041,OTHER,177
26043,DEMOCRAT,5650
26043,REPUBLICAN,7734
26043,OTHER,165
26045,DEMOCRAT,25411
26045,REPUBLICAN,29781
26045,OTHER,563
26047,DEMOCRAT,6846
26047,REPUBLICAN,10332
26047,OTHER,194
26049,DEMOCRAT,128334
26049,REPUBLICAN,83870
26049,OTHER,1571
26051,DEMOCRAT,6343
26051,REPUBLICAN,6770
26051,OTHER,114
26053,DEMOCRAT,4421
26053,REPUBLICAN,3935
26053,OTHER,96
26055,DEMOCRAT,18256
26055,REPUBLICAN,27446
26055,OTHER,489
26057,DEMOCRAT,7377
26057,REPUBLICAN,9834
26057,OTHER,168
26059,DEMOCRAT,7123
26059,REPUBLICAN,12804
26059,OTHER,289
26061,DEMOCRAT,6731
26061,REPUBLICAN,8889
26061,OTHER,231
26063,DEMOCRAT,7629
26063,REPUBLICAN,9671
26063,OTHER,166
26065,DEMOCRAT,76877
26065,REPUBLICAN,54734
26065,OTHER,1442
26067,DEMOCRAT,10647
26067,REPUBLICAN,16621
26067,OTHER,350
26069,DEMOCRAT,6557
26069,REPUBLICAN,7301
26069,OTHER,148
26071,DEMOCRAT,3215
26071,REPUBLICAN,3224
26071,OTHER,72
26073,DEMOCRAT,12334
26073,REPUBLICAN,11754
26073,OTHER,302
26075,DEMOCRAT,31025
26075,REPUBLICAN,40029
26075,OTHER,741
26077,DEMOCRAT,61462
26077,REPUBLICAN,57147
26077,OTHER,1174
26079,DEMOCRAT,3189
26079,REPUBLICAN,5084
26079,OTHER,107
26081,DEMOCRAT,116909
26081,REPUBLICAN,171201
26081,OTHER,2781
26083,DEMOCRAT,630
26083,REPUBLICAN,781
26083,OTHER,28
26085,DEMOCRAT,2675
26085,REPUBLICAN,2503
26085,OTHER,68
26087,DEMOCRAT,18086
26087,REPUBLICAN,25556
26087,OTHER,505
26089,DEMOCRAT,6048
26089,REPUBLICAN,7733
26089,OTHER,136
26091,DEMOCRAT,20787
26091,REPUBLICAN,25675
26091,OTHER,550
26093,DEMOCRAT,33991
26093,REPUBLICAN,58860
26093,OTHER,891
26095,DEMOCRAT,1045
26095,REPUBLICAN,1749
26095,OTHER,35
26097,DEMOCRAT,2819
26097,REPUBLICAN,3706
26097,OTHER,74
26099,DEMOCRAT,196160
26099,REPUBLICAN,202166
26099,OTHER,4084
26101,DEMOCRAT,6272
26101,REPUBLICAN,6295
26101,OTHER,173
26103,DEMOCRAT,17412
26103,REPUBLICAN,14690
26103,OTHER,386
26105,DEMOCRAT,6333
26105,REPUBLICAN,8124
26105,OTHER,154
26107,DEMOCRAT,7730
26107,REPUBLICAN,9710
26107,OTHER,141
26109,DEMOCRAT,5326
26109,REPUBLICAN,5942
26109,OTHER,151
26111,DEMOCRAT,18355
26111,REPUBLICAN,24369
26111,OTHER,551
26113,DEMOCRAT,2319
26113,REPUBLICAN,5055
26113,OTHER,47
26115,DEMOCRAT,36089
26115,REPUBLICAN,37470
26115,OTHER,573
26117,DEMOCRAT,11471
26117,REPUBLICAN,14968
26117,OTHER,295
26119,DEMOCRAT,2196
26119,REPUBLICAN,3300
26119,OTHER,67
26121,DEMOCRAT,44282
26121,REPUBLICAN,35302
26121,OTHER,729
26123,DEMOCRAT,9057
26123,REPUBLICAN,13608
26123,OTHER,208
26125,DEMOCRAT,319387
26125,REPUBLICAN,316633
26125,OTHER,5957
26127,DEMOCRAT,5441
26127,REPUBLICAN,6677
26127,OTHER,179
26129,DEMOCRAT,5215
26129,REPUBLICAN,5454
26129,OTHER,127
26131,DEMOCRAT,1863
26131,REPUBLICAN,2262
26131,OTHER,67
26133,DEMOCRAT,4467
26133,REPUBLICAN,6599
26133,OTHER,122
26135,DEMOCRAT,1792
26135,REPUBLICAN,2570
26135,OTHER,47
26137,DEMOCRAT,4674
26137,REPUBLICAN,7470
26137,OTHER,163
26139,DEMOCRAT,35552
26139,REPUBLICAN,92048
26139,OTHER,1043
26141,DEMOCRAT,3432
26141,REPUBLICAN,3982
26141,OTHER,102
26143,DEMOCRAT,6810
26143,REPUBLICAN,7364
26143,OTHER,185
26145,DEMOCRAT,54887
26145,REPUBLICAN,47165
26145,OTHER,800
26147,DEMOCRAT,36174
26147,REPUBLICAN,42740
26147,OTHER,829
26149,DEMOCRAT,9648
26149,REPUBLICAN,15340
26149,OTHER,251
26151,DEMOCRAT,7883
26151,REPUBLICAN,12632
26151,OTHER,248
26153,DEMOCRAT,2137
26153,REPUBLICAN,2267
26153,OTHER,37
26155,DEMOCRAT,16881
26155,REPUBLICAN,19407
26155,OTHER,363
26157,DEMOCRAT,12631
26157,REPUBLICAN,15389
26157,OTHER,318
26159,DEMOCRAT,16151
26159,REPUBLICAN,17634
26159,OTHER,389
26161,DEMOCRAT,109953
26161,REPUBLICAN,61455
26161,OTHER,1856
26163,DEMOCRAT,600047
26163,REPUBLICAN,257750
26163,OTHER,6931
26165,DEMOCRAT,6034
26165,REPUBLICAN,8966
26165,OTHER,160
27001,DEMOCRAT,4539
27001,REPUBLICAN,4768
27001,OTHER,145
27003,DEMOCRAT,80226
27003,REPUBLICAN,91853
27003,OTHER,1987
27005,DEMOCRAT,6756
27005,REPUBLICAN,9795
27005,OTHER,250
27007,DEMOCRAT,10592
27007,REPUBLICAN,10237
27007,OTHER,302
27009,DEMOCRAT,8059
27009,REPUBLICAN,10043
27009,OTHER,282
27011,DEMOCRAT,1536
27011,REPUBLICAN,1483
27011,OTHER,48
27013,DEMOCRAT,16865
27013,REPUBLICAN,15737
27013,OTHER,517
27015,DEMOCRAT,5158
27015,REPUBLICAN,8395
27015,OTHER,225
27017,DEMOCRAT,11462
27017,REPUBLICAN,6642
27017,OTHER,230
27019,DEMOCRAT,16456
27019,REPUBLICAN,28510
27019,OTHER,445
27021,DEMOCRAT,6835
27021,REPUBLICAN,8875
27021,OTHER,200
27023,DEMOCRAT,3424
27023,REPUBLICAN,3089
27023,OTHER,93
27025,DEMOCRAT,12219
27025,REPUBLICAN,15705
27025,OTHER,336
27027,DEMOCRAT,12989
27027,REPUBLICAN,14365
27027,OTHER,383
27029,DEMOCRAT,1871
27029,REPUBLICAN,2438
27029,OTHER,52
27031,DEMOCRAT,1733
27031,REPUBLICAN,1489
27031,OTHER,81
27033,DEMOCRAT,2726
27033,REPUBLICAN,3557
27033,OTHER,86
27035,DEMOCRAT,14005
27035,REPUBLICAN,19106
27035,OTHER,434
27037,DEMOCRAT,104635
27037,REPUBLICAN,108959
27037,OTHER,2252
27039,DEMOCRAT,4117
27039,REPUBLICAN,5593
27039,OTHER,158
27041,DEMOCRAT,8219
27041,REPUBLICAN,11793
27041,OTHER,297
27043,DEMOCRAT,3767
27043,REPUBLICAN,4794
27043,OTHER,120
27045,DEMOCRAT,5825
27045,REPUBLICAN,5694
27045,OTHER,179
27047,DEMOCRAT,9733
27047,REPUBLICAN,7681
27047,OTHER,252
27049,DEMOCRAT,12103
27049,REPUBLICAN,13134
27049,OTHER,371
27051,DEMOCRAT,1856
27051,REPUBLICAN,1893
27051,OTHER,70
27053,DEMOCRAT,383842
27053,REPUBLICAN,255135
27053,OTHER,8007
27055,DEMOCRAT,5276
27055,REPUBLICAN,5631
27055,OTHER,175
27057,DEMOCRAT,4741
27057,REPUBLICAN,6444
27057,OTHER,155
27059,DEMOCRAT,7883
27059,REPUBLICAN,11190
27059,OTHER,240
27061,DEMOCRAT,13290
27061,REPUBLICAN,10705
27061,OTHER,372
27063,DEMOCRAT,2652
27063,REPUBLICAN,3024
27063,OTHER,103
27065,DEMOCRAT,3592
27065,REPUBLICAN,4527
27065,OTHER,129
27067,DEMOCRAT,9337
27067,REPUBLICAN,11704
27067,OTHER,308
27069,DEMOCRAT,1333
27069,REPUBLICAN,1307
27069,OTHER,42
27071,DEMOCRAT,3662
27071,REPUBLICAN,3539
27071,OTHER,108
27073,DEMOCRAT,2390
27073,REPUBLICAN,2093
27073,OTHER,58
27075,DEMOCRAT,4212
27075,REPUBLICAN,2769
27075,OTHER,90
27077,DEMOCRAT,921
27077,REPUBLICAN,1428
27077,OTHER,51
27079,DEMOCRAT,6466
27079,REPUBLICAN,7746
27079,OTHER,212
27081,DEMOCRAT,1558
27081,REPUBLICAN,1736
27081,OTHER,48
27083,DEMOCRAT,5292
27083,REPUBLICAN,7203
27083,OTHER,178
27085,DEMOCRAT,6712
27085,REPUBLICAN,11407
27085,OTHER,293
27087,DEMOCRAT,1339
27087,REPUBLICAN,1132
27087,OTHER,37
27089,DEMOCRAT,2308
27089,REPUBLICAN,3187
27089,OTHER,67
27091,DEMOCRAT,4590
27091,REPUBLICAN,6311
27091,OTHER,146
27093,DEMOCRAT,5292
27093,REPUBLICAN,6854
27093,OTHER,188
27095,DEMOCRAT,5677
27095,REPUBLICAN,7194
27095,OTHER,194
27097,DEMOCRAT,6794
27097,REPUBLICAN,9698
27097,OTHER,266
27099,DEMOCRAT,12334
27099,REPUBLICAN,7591
27099,OTHER,297
27101,DEMOCRAT,2218
27101,REPUBLICAN,2719
27101,OTHER,61
27103,DEMOCRAT,8797
27103,REPUBLICAN,8689
27103,OTHER,255
27105,DEMOCRAT,3898
27105,REPUBLICAN,5159
27105,OTHER,147
27107,DEMOCRAT,1954
27107,REPUBLICAN,1794
27107,OTHER,62
27109,DEMOCRAT,33285
27109,REPUBLICAN,37371
27109,OTHER,920
27111,DEMOCRAT,12038
27111,REPUBLICAN,19734
27111,OTHER,406
27113,DEMOCRAT,3117
27113,REPUBLICAN,3767
27113,OTHER,133
27115,DEMOCRAT,7228
27115,REPUBLICAN,7033
27115,OTHER,257
27117,DEMOCRAT,1900
27117,REPUBLICAN,3066
27117,OTHER,66
27119,DEMOCRAT,6729
27119,REPUBLICAN,8724
27119,OTHER,215
27121,DEMOCRAT,3301
27121,REPUBLICAN,3303
27121,OTHER,96
27123,DEMOCRAT,171846
27123,REPUBLICAN,97096
27123,OTHER,3635
27125,DEMOCRAT,963
27125,REPUBLICAN,1164
27125,OTHER,49
27127,DEMOCRAT,3104
27127,REPUBLICAN,4898
27127,OTHER,137
27129,DEMOCRAT,3787
27129,REPUBLICAN,4430
27129,OTHER,132
27131,DEMOCRAT,16425
27131,REPUBLICAN,13881
27131,OTHER,439
27133,DEMOCRAT,2000
27133,REPUBLICAN,3111
27133,OTHER,80
27135,DEMOCRAT,2442
27135,REPUBLICAN,5355
27135,OTHER,114
27137,DEMOCRAT,77694
27137,REPUBLICAN,39866
27137,OTHER,1481
27139,DEMOCRAT,23958
27139,REPUBLICAN,36055
27139,OTHER,626
27141,DEMOCRAT,15816
27141,REPUBLICAN,25182
27141,OTHER,456
27143,DEMOCRAT,3109
27143,REPUBLICAN,4669
27143,OTHER,171
27145,DEMOCRAT,32659
27145,REPUBLICAN,41726
27145,OTHER,1192
27147,DEMOCRAT,7994
27147,REPUBLICAN,10389
27147,OTHER,312
27149,DEMOCRAT,2821
27149,REPUBLICAN,3030
27149,OTHER,98
27151,DEMOCRAT,3165
27151,REPUBLICAN,2481
27151,OTHER,89
27153,DEMOCRAT,5034
27153,REPUBLICAN,6945
27153,OTHER,235
27155,DEMOCRAT,1026
27155,REPUBLICAN,1076
27155,OTHER,39
27157,DEMOCRAT,5548
27157,REPUBLICAN,6120
27157,OTHER,167
27159,DEMOCRAT,2791
27159,REPUBLICAN,4214
27159,OTHER,88
27161,DEMOCRAT,4179
27161,REPUBLICAN,5457
27161,OTHER,164
27163,DEMOCRAT,61395
27163,REPUBLICAN,65751
27163,OTHER,1303
27165,DEMOCRAT,2514
27165,REPUBLICAN,2970
27165,OTHER,99
27167,DEMOCRAT,1169
27167,REPUBLICAN,2303
27167,OTHER,55
27169,DEMOCRAT,14231
27169,REPUBLICAN,12686
27169,OTHER,489
27171,DEMOCRAT,22618
27171,REPUBLICAN,36176
27171,OTHER,740
27173,DEMOCRAT,2799
27173,REPUBLICAN,2878
27173,OTHER,81
28001,DEMOCRAT,7844
28001,REPUBLICAN,6487
28001,OTHER,45
28003,DEMOCRAT,5425
28003,REPUBLICAN,8605
28003,OTHER,151
28005,DEMOCRAT,2973
28005,REPUBLICAN,4106
28005,OTHER,38
28007,DEMOCRAT,3014
28007,REPUBLICAN,4882
28007,OTHER,49
28009,DEMOCRAT,2234
28009,REPUBLICAN,1962
28009,OTHER,33
28011,DEMOCRAT,8560
28011,REPUBLICAN,4722
28011,OTHER,145
28013,DEMOCRAT,2211
28013,REPUBLICAN,4096
28013,OTHER,24
28015,DEMOCRAT,1897
28015,REPUBLICAN,3652
28015,OTHER,28
28017,DEMOCRAT,4078
28017,REPUBLICAN,4193
28017,OTHER,72
28019,DEMOCRAT,1290
28019,REPUBLICAN,2598
28019,OTHER,20
28021,DEMOCRAT,4338
28021,REPUBLICAN,941
28021,OTHER,42
28023,DEMOCRAT,2377
28023,REPUBLICAN,5027
28023,OTHER,34
28025,DEMOCRAT,4732
28025,REPUBLICAN,4333
28025,OTHER,46
28027,DEMOCRAT,6741
28027,REPUBLICAN,3643
28027,OTHER,132
28029,DEMOCRAT,4902
28029,REPUBLICAN,6316
28029,OTHER,54
28031,DEMOCRAT,3135
28031,REPUBLICAN,5010
28031,OTHER,49
28033,DEMOCRAT,13247
28033,REPUBLICAN,35437
28033,OTHER,297
28035,DEMOCRAT,9781
28035,REPUBLICAN,15966
28035,OTHER,189
28037,DEMOCRAT,1566
28037,REPUBLICAN,2883
28037,OTHER,24
28039,DEMOCRAT,1715
28039,REPUBLICAN,6182
28039,OTHER,53
28041,DEMOCRAT,1419
28041,REPUBLICAN,3827
28041,OTHER,29
28043,DEMOCRAT,4154
28043,REPUBLICAN,5844
28043,OTHER,52
28045,DEMOCRAT,5023
28045,REPUBLICAN,12332
28045,OTHER,195
28047,DEMOCRAT,22555
28047,REPUBLICAN,38781
28047,OTHER,474
28049,DEMOCRAT,51370
28049,REPUBLICAN,34269
28049,OTHER,626
28051,DEMOCRAT,6170
28051,REPUBLICAN,1925
28051,OTHER,49
28053,DEMOCRAT,2975
28053,REPUBLICAN,1626
28053,OTHER,50
28055,DEMOCRAT,510
28055,REPUBLICAN,437
28055,OTHER,15
28057,DEMOCRAT,2771
28057,REPUBLICAN,6751
28057,OTHER,74
28059,DEMOCRAT,15046
28059,REPUBLICAN,34035
28059,OTHER,333
28061,DEMOCRAT,4081
28061,REPUBLICAN,3808
28061,OTHER,37
28063,DEMOCRAT,2798
28063,REPUBLICAN,627
28063,OTHER,15
28065,DEMOCRAT,2955
28065,REPUBLICAN,2667
28065,OTHER,138
28067,DEMOCRAT,7344
28067,REPUBLICAN,19032
28067,OTHER,142
28069,DEMOCRAT,2454
28069,REPUBLICAN,2107
28069,OTHER,28
28071,DEMOCRAT,6218
28071,REPUBLICAN,9004
28071,OTHER,166
28073,DEMOCRAT,3876
28073,REPUBLICAN,16288
28073,OTHER,130
28075,DEMOCRAT,10026
28075,REPUBLICAN,19395
28075,OTHER,134
28077,DEMOCRAT,2355
28077,REPUBLICAN,4119
28077,OTHER,48
28079,DEMOCRAT,3212
28079,REPUBLICAN,4926
28079,OTHER,35
28081,DEMOCRAT,9895
28081,REPUBLICAN,19878
28081,OTHER,237
28083,DEMOCRAT,7240
28083,REPUBLICAN,4427
28083,OTHER,17
28085,DEMOCRAT,4372
28085,REPUBLICAN,9889
28085,OTHER,65
28087,DEMOCRAT,7904
28087,REPUBLICAN,12642
28087,OTHER,202
28089,DEMOCRAT,12942
28089,REPUBLICAN,24015
28089,OTHER,191
28091,DEMOCRAT,3828
28091,REPUBLICAN,7845
28091,OTHER,59
28093,DEMOCRAT,8472
28093,REPUBLICAN,5932
28093,OTHER,82
28095,DEMOCRAT,6149
28095,REPUBLICAN,9223
28095,OTHER,87
28097,DEMOCRAT,2422
28097,REPUBLICAN,2953
28097,OTHER,21
28099,DEMOCRAT,2515
28099,REPUBLICAN,7581
28099,OTHER,37
28101,DEMOCRAT,2274
28101,REPUBLICAN,6156
28101,OTHER,42
28103,DEMOCRAT,4293
28103,REPUBLICAN,1698
28103,OTHER,29
28105,DEMOCRAT,4178
28105,REPUBLICAN,5485
28105,OTHER,79
28107,DEMOCRAT,6540
28107,REPUBLICAN,6734
28107,OTHER,56
28109,DEMOCRAT,4392
28109,REPUBLICAN,14612
28109,OTHER,117
28111,DEMOCRAT,1259
28111,REPUBLICAN,3729
28111,OTHER,22
28113,DEMOCRAT,7578
28113,REPUBLICAN,8547
28113,OTHER,90
28115,DEMOCRAT,2591
28115,REPUBLICAN,8375
28115,OTHER,95
28117,DEMOCRAT,3306
28117,REPUBLICAN,6503
28117,OTHER,67
28119,DEMOCRAT,2032
28119,REPUBLICAN,1360
28119,OTHER,24
28121,DEMOCRAT,10738
28121,REPUBLICAN,41971
28121,OTHER,656
28123,DEMOCRAT,3780
28123,REPUBLICAN,6364
28123,OTHER,31
28125,DEMOCRAT,1553
28125,REPUBLICAN,1115
28125,OTHER,413
28127,DEMOCRAT,3262
28127,REPUBLICAN,6810
28127,OTHER,5
28129,DEMOCRAT,1493
28129,REPUBLICAN,5566
28129,OTHER,47
28131,DEMOCRAT,1502
28131,REPUBLICAN,4072
28131,OTHER,56
28133,DEMOCRAT,6057
28133,REPUBLICAN,3492
28133,OTHER,114
28135,DEMOCRAT,3377
28135,REPUBLICAN,2725
28135,OTHER,59
28137,DEMOCRAT,4279
28137,REPUBLICAN,6663
28137,OTHER,59
28139,DEMOCRAT,2983
28139,REPUBLICAN,6048
28139,OTHER,82
28141,DEMOCRAT,2775
28141,REPUBLICAN,5288
28141,OTHER,102
28143,DEMOCRAT,1934
28143,REPUBLICAN,845
28143,OTHER,36
28145,DEMOCRAT,2710
28145,REPUBLICAN,7422
28145,OTHER,67
28147,DEMOCRAT,2550
28147,REPUBLICAN,3873
28147,OTHER,36
28149,DEMOCRAT,8244
28149,REPUBLICAN,11773
28149,OTHER,100
28151,DEMOCRAT,10562
28151,REPUBLICAN,7031
28151,OTHER,282
28153,DEMOCRAT,3155
28153,REPUBLICAN,5333
28153,OTHER,39
28155,DEMOCRAT,1318
28155,REPUBLICAN,3668
28155,OTHER,16
28157,DEMOCRAT,2794
28157,REPUBLICAN,1563
28157,OTHER,31
28159,DEMOCRAT,3960
28159,REPUBLICAN,5375
28159,OTHER,47
28161,DEMOCRAT,2656
28161,REPUBLICAN,3278
28161,OTHER,37
28163,DEMOCRAT,4798
28163,REPUBLICAN,5595
28163,OTHER,301
29001,DEMOCRAT,4938
29001,REPUBLICAN,6367
29001,OTHER,99
29003,DEMOCRAT,3069
29003,REPUBLICAN,5135
29003,OTHER,62
