fips,party,candidatevotes
49019,REPUBLICAN,1975
49019,OTHER,598
49021,DEMOCRAT,2450
49021,REPUBLICAN,11561
49021,OTHER,3643
49023,DEMOCRAT,442
49023,REPUBLICAN,2827
49023,OTHER,908
49025,DEMOCRAT,741
49025,REPUBLICAN,2265
49025,OTHER,499
49027,DEMOCRAT,431
49027,REPUBLICAN,3860
49027,OTHER,951
49029,DEMOCRAT,577
49029,REPUBLICAN,3188
49029,OTHER,1427
49031,DEMOCRAT,47
49031,REPUBLICAN,626
49031,OTHER,56
49033,DEMOCRAT,104
49033,REPUBLICAN,797
49033,OTHER,208
49035,DEMOCRAT,175863
49035,REPUBLICAN,138043
49035,OTHER,104962
49037,DEMOCRAT,2042
49037,REPUBLICAN,2645
49037,OTHER,760
49039,DEMOCRAT,1061
49039,REPUBLICAN,6673
49039,OTHER,2430
49041,DEMOCRAT,695
49041,REPUBLICAN,6740
49041,OTHER,1219
49043,DEMOCRAT,10503
49043,REPUBLICAN,7333
49043,OTHER,2805
49045,DEMOCRAT,4573
49045,REPUBLICAN,11169
49045,OTHER,6087
49047,DEMOCRAT,995
49047,REPUBLICAN,9810
49047,OTHER,1992
49049,DEMOCRAT,28522
49049,REPUBLICAN,102182
49049,OTHER,70847
49051,DEMOCRAT,3063
49051,REPUBLICAN,6115
49051,OTHER,2942
49053,DEMOCRAT,10288
49053,REPUBLICAN,42650
49053,OTHER,9025
49055,DEMOCRAT,271
49055,REPUBLICAN,966
49055,OTHER,184
49057,DEMOCRAT,23131
49057,REPUBLICAN,40235
49057,OTHER,21673
50001,DEMOCRAT,11219
50001,REPUBLICAN,5297
50001,OTHER,2515
50003,DEMOCRAT,9539
50003,REPUBLICAN,5925
50003,OTHER,1917
50005,DEMOCRAT,6445
50005,REPUBLICAN,5534
50005,OTHER,2096
50007,DEMOCRAT,54814
50007,REPUBLICAN,18601
50007,OTHER,10003
50009,DEMOCRAT,1019
50009,REPUBLICAN,1506
50009,OTHER,400
50011,DEMOCRAT,9351
50011,REPUBLICAN,8752
50011,OTHER,3308
50013,DEMOCRAT,2094
50013,REPUBLICAN,1487
50013,OTHER,529
50015,DEMOCRAT,7241
50015,REPUBLICAN,3570
50015,OTHER,1951
50017,DEMOCRAT,7541
50017,REPUBLICAN,5007
50017,OTHER,2101
50019,DEMOCRAT,5185
50019,REPUBLICAN,5159
50019,OTHER,1703
50021,DEMOCRAT,13635
50021,REPUBLICAN,12479
50021,OTHER,3505
50023,DEMOCRAT,18594
50023,REPUBLICAN,7993
50023,OTHER,4499
50025,DEMOCRAT,14340
50025,REPUBLICAN,5454
50025,OTHER,2841
50027,DEMOCRAT,17556
50027,REPUBLICAN,8605
50027,OTHER,3767
51001,DEMOCRAT,6740
51001,REPUBLICAN,8583
51001,OTHER,495
51003,DEMOCRAT,33345
51003,REPUBLICAN,19259
51003,OTHER,4122
51005,DEMOCRAT,2166
51005,REPUBLICAN,4874
51005,OTHER,285
51007,DEMOCRAT,2128
51007,REPUBLICAN,4708
51007,OTHER,204
51009,DEMOCRAT,5057
51009,REPUBLICAN,9719
51009,OTHER,620
51011,DEMOCRAT,2023
51011,REPUBLICAN,5715
51011,OTHER,273
51013,DEMOCRAT,92016
51013,REPUBLICAN,20186
51013,OTHER,9154
51015,DEMOCRAT,8177
51015,REPUBLICAN,26163
51015,OTHER,2003
51017,DEMOCRAT,603
51017,REPUBLICAN,1548
51017,OTHER,102
51019,DEMOCRAT,9768
51019,REPUBLICAN,30659
51019,OTHER,2098
51021,DEMOCRAT,453
51021,REPUBLICAN,2573
51021,OTHER,113
51023,DEMOCRAT,4494
51023,REPUBLICAN,13375
51023,OTHER,870
51025,DEMOCRAT,4481
51025,REPUBLICAN,3046
51025,OTHER,142
51027,DEMOCRAT,1721
51027,REPUBLICAN,7296
51027,OTHER,230
51029,DEMOCRAT,3128
51029,REPUBLICAN,3950
51029,OTHER,217
51031,DEMOCRAT,6664
51031,REPUBLICAN,19551
51031,OTHER,1320
51033,DEMOCRAT,6432
51033,REPUBLICAN,7147
51033,OTHER,1284
51035,DEMOCRAT,2559
51035,REPUBLICAN,10663
51035,OTHER,446
51036,DEMOCRAT,2496
51036,REPUBLICAN,1476
51036,OTHER,135
51037,DEMOCRAT,2155
51037,REPUBLICAN,3479
51037,OTHER,174
51041,DEMOCRAT,81074
51041,REPUBLICAN,85045
51041,OTHER,10342
51043,DEMOCRAT,3051
51043,REPUBLICAN,4661
51043,OTHER,501
51045,DEMOCRAT,541
51045,REPUBLICAN,2140
51045,OTHER,113
51047,DEMOCRAT,7759
51047,REPUBLICAN,13349
51047,OTHER,1110
51049,DEMOCRAT,2036
51049,REPUBLICAN,2697
51049,OTHER,173
51051,DEMOCRAT,1335
51051,REPUBLICAN,4932
51051,OTHER,173
51053,DEMOCRAT,5765
51053,REPUBLICAN,7447
51053,OTHER,363
51057,DEMOCRAT,2542
51057,REPUBLICAN,2657
51057,OTHER,209
51059,DEMOCRAT,355133
51059,REPUBLICAN,157710
51059,OTHER,38340
51061,DEMOCRAT,12971
51061,REPUBLICAN,22127
51061,OTHER,2369
51063,DEMOCRAT,2300
51063,REPUBLICAN,5293
51063,OTHER,458
51065,DEMOCRAT,5760
51065,REPUBLICAN,7025
51065,OTHER,812
51067,DEMOCRAT,7257
51067,REPUBLICAN,18569
51067,OTHER,1145
51069,DEMOCRAT,11932
51069,REPUBLICAN,26083
51069,OTHER,2425
51071,DEMOCRAT,1950
51071,REPUBLICAN,5910
51071,OTHER,352
51073,DEMOCRAT,5404
51073,REPUBLICAN,13096
51073,OTHER,1119
51075,DEMOCRAT,4889
51075,REPUBLICAN,8384
51075,OTHER,764
51077,DEMOCRAT,1407
51077,REPUBLICAN,5592
51077,OTHER,286
51079,DEMOCRAT,2924
51079,REPUBLICAN,5945
51079,OTHER,739
51081,DEMOCRAT,2558
51081,REPUBLICAN,1737
51081,OTHER,68
51083,DEMOCRAT,6897
51083,REPUBLICAN,9704
51083,OTHER,400
51085,DEMOCRAT,19382
51085,REPUBLICAN,39630
51085,OTHER,3741
51087,DEMOCRAT,93935
51087,REPUBLICAN,59857
51087,OTHER,9862
51089,DEMOCRAT,8198
51089,REPUBLICAN,15208
51089,OTHER,700
51091,DEMOCRAT,371
51091,REPUBLICAN,958
51091,OTHER,62
51093,DEMOCRAT,7881
51093,REPUBLICAN,12204
51093,OTHER,990
51095,DEMOCRAT,19105
51095,REPUBLICAN,21306
51095,OTHER,2762
51097,DEMOCRAT,1468
51097,REPUBLICAN,2099
51097,OTHER,130
51099,DEMOCRAT,4007
51099,REPUBLICAN,7341
51099,OTHER,711
51101,DEMOCRAT,2760
51101,REPUBLICAN,5975
51101,OTHER,426
51103,DEMOCRAT,2869
51103,REPUBLICAN,3523
51103,OTHER,253
51105,DEMOCRAT,1627
51105,REPUBLICAN,7543
51105,OTHER,229
51107,DEMOCRAT,100795
51107,REPUBLICAN,69949
51107,OTHER,12353
51109,DEMOCRAT,6212
51109,REPUBLICAN,10528
51109,OTHER,891
51111,DEMOCRAT,2227
51111,REPUBLICAN,3204
51111,OTHER,155
51113,DEMOCRAT,2203
51113,REPUBLICAN,4419
51113,OTHER,357
51115,DEMOCRAT,1563
51115,REPUBLICAN,3517
51115,OTHER,231
51117,DEMOCRAT,6285
51117,REPUBLICAN,8288
51117,OTHER,372
51119,DEMOCRAT,2108
51119,REPUBLICAN,3670
51119,OTHER,239
51121,DEMOCRAT,20021
51121,REPUBLICAN,19459
51121,OTHER,3551
51125,DEMOCRAT,3689
51125,REPUBLICAN,4154
51125,OTHER,475
51127,DEMOCRAT,3546
51127,REPUBLICAN,8118
51127,OTHER,578
51131,DEMOCRAT,3255
51131,REPUBLICAN,2686
51131,OTHER,231
51133,DEMOCRAT,2852
51133,REPUBLICAN,4302
51133,OTHER,244
51135,DEMOCRAT,2829
51135,REPUBLICAN,3712
51135,OTHER,203
51137,DEMOCRAT,5957
51137,REPUBLICAN,10521
51137,OTHER,792
51139,DEMOCRAT,2514
51139,REPUBLICAN,7831
51139,OTHER,395
51141,DEMOCRAT,1768
51141,REPUBLICAN,6454
51141,OTHER,303
51143,DEMOCRAT,9199
51143,REPUBLICAN,21554
51143,OTHER,845
51145,DEMOCRAT,4060
51145,REPUBLICAN,11885
51145,OTHER,955
51147,DEMOCRAT,4591
51147,REPUBLICAN,4101
51147,OTHER,451
51149,DEMOCRAT,6419
51149,REPUBLICAN,9157
51149,OTHER,608
51153,DEMOCRAT,113144
51153,REPUBLICAN,71721
51153,OTHER,11673
51155,DEMOCRAT,4172
51155,REPUBLICAN,10322
51155,OTHER,673
51157,DEMOCRAT,1747
51157,REPUBLICAN,2539
51157,OTHER,197
51159,DEMOCRAT,1347
51159,REPUBLICAN,2213
51159,OTHER,101
51161,DEMOCRAT,17200
51161,REPUBLICAN,31408
51161,OTHER,2881
51163,DEMOCRAT,3508
51163,REPUBLICAN,6680
51163,OTHER,607
51165,DEMOCRAT,9366
51165,REPUBLICAN,25990
51165,OTHER,2131
51167,DEMOCRAT,2330
51167,REPUBLICAN,9521
51167,OTHER,395
51169,DEMOCRAT,1581
51169,REPUBLICAN,8247
51169,OTHER,272
51171,DEMOCRAT,5273
51171,REPUBLICAN,14094
51171,OTHER,1146
51173,DEMOCRAT,2665
51173,REPUBLICAN,9750
51173,OTHER,475
51175,DEMOCRAT,3595
51175,REPUBLICAN,5035
51175,OTHER,248
51177,DEMOCRAT,24207
51177,REPUBLICAN,34623
51177,OTHER,3732
51179,DEMOCRAT,27908
51179,REPUBLICAN,33868
51179,OTHER,4158
51181,DEMOCRAT,2272
51181,REPUBLICAN,1819
51181,OTHER,137
51183,DEMOCRAT,2879
51183,REPUBLICAN,2055
51183,OTHER,110
51185,DEMOCRAT,2895
51185,REPUBLICAN,15168
51185,OTHER,503
51187,DEMOCRAT,5169
51187,REPUBLICAN,11773
51187,OTHER,1018
51191,DEMOCRAT,5553
51191,REPUBLICAN,19320
51191,OTHER,974
51193,DEMOCRAT,3836
51193,REPUBLICAN,4448
51193,OTHER,290
51195,DEMOCRAT,2701
51195,REPUBLICAN,12086
51195,OTHER,376
51197,DEMOCRAT,2770
51197,REPUBLICAN,10046
51197,OTHER,527
51199,DEMOCRAT,12999
51199,REPUBLICAN,18837
51199,OTHER,2282
51510,DEMOCRAT,57242
51510,REPUBLICAN,13285
51510,OTHER,5243
51515,DEMOCRAT,NA
51515,REPUBLICAN,NA
51515,OTHER,NA
51520,DEMOCRAT,1835
51520,REPUBLICAN,4892
51520,OTHER,305
51530,DEMOCRAT,693
51530,REPUBLICAN,1430
51530,OTHER,284
51540,DEMOCRAT,17901
51540,REPUBLICAN,2960
51540,OTHER,1611
51550,DEMOCRAT,52627
51550,REPUBLICAN,54047
51550,OTHER,6031
51570,DEMOCRAT,2367
51570,REPUBLICAN,5681
51570,OTHER,409
51580,DEMOCRAT,914
51580,REPUBLICAN,1349
51580,OTHER,119
51590,DEMOCRAT,11059
51590,REPUBLICAN,7303
51590,OTHER,590
51595,DEMOCRAT,1530
51595,REPUBLICAN,789
51595,OTHER,48
51600,DEMOCRAT,7367
51600,REPUBLICAN,3702
51600,OTHER,961
51610,DEMOCRAT,5819
51610,REPUBLICAN,1324
51610,OTHER,614
51620,DEMOCRAT,2519
51620,REPUBLICAN,1421
51620,OTHER,130
51630,DEMOCRAT,6707
51630,REPUBLICAN,3744
51630,OTHER,813
51640,DEMOCRAT,681
51640,REPUBLICAN,1603
51640,OTHER,92
51650,DEMOCRAT,41312
51650,REPUBLICAN,17902
51650,OTHER,3142
51660,DEMOCRAT,10212
51660,REPUBLICAN,6262
51660,OTHER,1519
51670,DEMOCRAT,4724
51670,REPUBLICAN,3885
51670,OTHER,399
51678,DEMOCRAT,1514
51678,REPUBLICAN,766
51678,OTHER,185
51680,DEMOCRAT,14792
51680,REPUBLICAN,17982
51680,OTHER,2897
51683,DEMOCRAT,8423
51683,REPUBLICAN,5953
51683,OTHER,1035
51685,DEMOCRAT,3204
51685,REPUBLICAN,1733
51685,OTHER,295
51690,DEMOCRAT,3533
51690,REPUBLICAN,2149
51690,OTHER,225
51700,DEMOCRAT,45618
51700,REPUBLICAN,25468
51700,OTHER,4629
51710,DEMOCRAT,57023
51710,REPUBLICAN,21552
51710,OTHER,4813
51720,DEMOCRAT,383
51720,REPUBLICAN,1021
51720,OTHER,56
51730,DEMOCRAT,12021
51730,REPUBLICAN,1451
51730,OTHER,314
51735,DEMOCRAT,1601
51735,REPUBLICAN,5092
51735,OTHER,484
51740,DEMOCRAT,28497
51740,REPUBLICAN,12795
51740,OTHER,1973
51750,DEMOCRAT,2925
51750,REPUBLICAN,2638
51750,OTHER,522
51760,DEMOCRAT,81259
51760,REPUBLICAN,15581
51760,OTHER,6644
51770,DEMOCRAT,22286
51770,REPUBLICAN,14789
51770,OTHER,2391
51775,DEMOCRAT,4202
51775,REPUBLICAN,7226
51775,OTHER,797
51790,DEMOCRAT,5333
51790,REPUBLICAN,5133
51790,OTHER,789
51800,DEMOCRAT,23280
51800,REPUBLICAN,18006
51800,OTHER,1954
51810,DEMOCRAT,91032
51810,REPUBLICAN,98224
51810,OTHER,14006
51820,DEMOCRAT,3764
51820,REPUBLICAN,4801
51820,OTHER,639
51830,DEMOCRAT,5206
51830,REPUBLICAN,1925
51830,OTHER,495
51840,DEMOCRAT,5164
51840,REPUBLICAN,4790
51840,OTHER,713
53001,DEMOCRAT,1299
53001,REPUBLICAN,3083
53001,OTHER,262
53003,DEMOCRAT,3134
53003,REPUBLICAN,5741
53003,OTHER,861
53005,DEMOCRAT,26360
53005,REPUBLICAN,47194
53005,OTHER,6473
53007,DEMOCRAT,13032
53007,REPUBLICAN,18114
53007,OTHER,2234
53009,DEMOCRAT,17677
53009,REPUBLICAN,18794
53009,OTHER,2986
53011,DEMOCRAT,92757
53011,REPUBLICAN,92441
53011,OTHER,14962
53013,DEMOCRAT,526
53013,REPUBLICAN,1497
53013,OTHER,159
53015,DEMOCRAT,17908
53015,REPUBLICAN,24185
53015,OTHER,3599
53017,DEMOCRAT,4918
53017,REPUBLICAN,9603
53017,OTHER,1022
53019,DEMOCRAT,1098
53019,REPUBLICAN,2202
53019,OTHER,301
53021,DEMOCRAT,8886
53021,REPUBLICAN,13206
53021,OTHER,1628
53023,DEMOCRAT,279
53023,REPUBLICAN,851
53023,OTHER,116
53025,DEMOCRAT,7810
53025,REPUBLICAN,18518
53025,OTHER,2018
53027,DEMOCRAT,12020
53027,REPUBLICAN,14067
53027,OTHER,2280
53029,DEMOCRAT,20960
53029,REPUBLICAN,18465
53029,OTHER,3451
53031,DEMOCRAT,12656
53031,REPUBLICAN,6037
53031,OTHER,1583
53033,DEMOCRAT,718322
53033,REPUBLICAN,216339
53033,OTHER,63838
53035,DEMOCRAT,63156
53035,REPUBLICAN,49018
53035,OTHER,12143
53037,DEMOCRAT,7489
53037,REPUBLICAN,10100
53037,OTHER,1366
53039,DEMOCRAT,4194
53039,REPUBLICAN,5789
53039,OTHER,786
53041,DEMOCRAT,9654
53041,REPUBLICAN,21992
53041,OTHER,2503
53043,DEMOCRAT,1244
53043,REPUBLICAN,4108
53043,OTHER,361
53045,DEMOCRAT,11993
53045,REPUBLICAN,13677
53045,OTHER,2403
53047,DEMOCRAT,6298
53047,REPUBLICAN,9610
53047,OTHER,1183
53049,DEMOCRAT,4620
53049,REPUBLICAN,5360
53049,OTHER,736
53051,DEMOCRAT,1934
53051,REPUBLICAN,4373
53051,OTHER,495
53053,DEMOCRAT,172538
53053,REPUBLICAN,146824
53053,OTHER,29123
53055,DEMOCRAT,7172
53055,REPUBLICAN,2688
53055,OTHER,914
53057,DEMOCRAT,26690
53057,REPUBLICAN,24736
53057,OTHER,4542
53059,DEMOCRAT,2232
53059,REPUBLICAN,2928
53059,OTHER,479
53061,DEMOCRAT,185227
53061,REPUBLICAN,128255
53061,OTHER,28691
53063,DEMOCRAT,93767
53063,REPUBLICAN,113435
53063,OTHER,20044
53065,DEMOCRAT,5767
53065,REPUBLICAN,15161
53065,OTHER,1749
53067,DEMOCRAT,68798
53067,REPUBLICAN,48624
53067,OTHER,11988
53069,DEMOCRAT,832
53069,REPUBLICAN,1344
53069,OTHER,182
53071,DEMOCRAT,9694
53071,REPUBLICAN,13651
53071,OTHER,2074
53073,DEMOCRAT,60340
53073,REPUBLICAN,40599
53073,OTHER,8734
53075,DEMOCRAT,8146
53075,REPUBLICAN,7403
53075,OTHER,1756
53077,DEMOCRAT,31291
53077,REPUBLICAN,41735
53077,OTHER,4724
54001,DEMOCRAT,1222
54001,REPUBLICAN,4527
54001,OTHER,305
54003,DEMOCRAT,12321
54003,REPUBLICAN,28244
54003,OTHER,2285
54005,DEMOCRAT,1790
54005,REPUBLICAN,6504
54005,OTHER,389
54007,DEMOCRAT,1321
54007,REPUBLICAN,3537
54007,OTHER,232
54009,DEMOCRAT,2568
54009,REPUBLICAN,6625
54009,OTHER,420
54011,DEMOCRAT,11447
54011,REPUBLICAN,19850
54011,OTHER,1788
54013,DEMOCRAT,456
54013,REPUBLICAN,2035
54013,OTHER,126
54015,DEMOCRAT,568
54015,REPUBLICAN,2300
54015,OTHER,104
54017,DEMOCRAT,362
54017,REPUBLICAN,2358
54017,OTHER,120
54019,DEMOCRAT,4290
54019,REPUBLICAN,10357
54019,OTHER,690
54021,DEMOCRAT,545
54021,REPUBLICAN,1896
54021,OTHER,102
54023,DEMOCRAT,512
54023,REPUBLICAN,4346
54023,OTHER,98
54025,DEMOCRAT,3765
54025,REPUBLICAN,9556
54025,OTHER,745
54027,DEMOCRAT,1580
54027,REPUBLICAN,6692
54027,OTHER,336
54029,DEMOCRAT,3262
54029,REPUBLICAN,8909
54029,OTHER,531
54031,DEMOCRAT,1155
54031,REPUBLICAN,4274
54031,OTHER,214
54033,DEMOCRAT,7694
54033,REPUBLICAN,18750
54033,OTHER,1516
54035,DEMOCRAT,2663
54035,REPUBLICAN,9020
54035,OTHER,504
54037,DEMOCRAT,9518
54037,REPUBLICAN,13204
54037,OTHER,1425
54039,DEMOCRAT,28263
54039,REPUBLICAN,43850
54039,OTHER,3577
54041,DEMOCRAT,1347
54041,REPUBLICAN,5274
54041,OTHER,307
54043,DEMOCRAT,1459
54043,REPUBLICAN,5307
54043,OTHER,300
54045,DEMOCRAT,2092
54045,REPUBLICAN,9897
54045,OTHER,370
54047,DEMOCRAT,1438
54047,REPUBLICAN,4629
54047,OTHER,136
54049,DEMOCRAT,6964
54049,REPUBLICAN,14668
54049,OTHER,1397
54051,DEMOCRAT,2918
54051,REPUBLICAN,9666
54051,OTHER,632
54053,DEMOCRAT,2081
54053,REPUBLICAN,7654
54053,OTHER,451
54055,DEMOCRAT,4704
54055,REPUBLICAN,17404
54055,OTHER,874
54057,DEMOCRAT,2050
54057,REPUBLICAN,9070
54057,OTHER,444
54059,DEMOCRAT,1370
54059,REPUBLICAN,7911
54059,OTHER,229
54061,DEMOCRAT,14699
54061,REPUBLICAN,18432
54061,OTHER,2917
54063,DEMOCRAT,1111
54063,REPUBLICAN,4443
54063,OTHER,251
54065,DEMOCRAT,1573
54065,REPUBLICAN,5732
54065,OTHER,349
54067,DEMOCRAT,1840
54067,REPUBLICAN,7251
54067,OTHER,400
54069,DEMOCRAT,5493
54069,REPUBLICAN,11139
54069,OTHER,1306
54071,DEMOCRAT,729
54071,REPUBLICAN,2398
54071,OTHER,98
54073,DEMOCRAT,621
54073,REPUBLICAN,2358
54073,OTHER,171
54075,DEMOCRAT,928
54075,REPUBLICAN,2496
54075,OTHER,222
54077,DEMOCRAT,2470
54077,REPUBLICAN,9538
54077,OTHER,651
54079,DEMOCRAT,5884
54079,REPUBLICAN,17788
54079,OTHER,1221
54081,DEMOCRAT,6443
54081,REPUBLICAN,22048
54081,OTHER,1127
54083,DEMOCRAT,2735
54083,REPUBLICAN,7629
54083,OTHER,512
54085,DEMOCRAT,496
54085,REPUBLICAN,3405
54085,OTHER,174
54087,DEMOCRAT,1222
54087,REPUBLICAN,3781
54087,OTHER,244
54089,DEMOCRAT,1190
54089,REPUBLICAN,3455
54089,OTHER,217
54091,DEMOCRAT,1491
54091,REPUBLICAN,4733
54091,OTHER,314
54093,DEMOCRAT,751
54093,REPUBLICAN,2565
54093,OTHER,159
54095,DEMOCRAT,507
54095,REPUBLICAN,2996
54095,OTHER,151
54097,DEMOCRAT,1766
54097,REPUBLICAN,7005
54097,OTHER,447
54099,DEMOCRAT,3357
54099,REPUBLICAN,11152
54099,OTHER,673
54101,DEMOCRAT,556
54101,REPUBLICAN,2302
54101,OTHER,120
54103,DEMOCRAT,1359
54103,REPUBLICAN,4519
54103,OTHER,387
54105,DEMOCRAT,386
54105,REPUBLICAN,1911
54105,OTHER,125
54107,DEMOCRAT,8400
54107,REPUBLICAN,25434
54107,OTHER,1781
54109,DEMOCRAT,1062
54109,REPUBLICAN,6547
54109,OTHER,222
55001,DEMOCRAT,3770
55001,REPUBLICAN,5983
55001,OTHER,411
55003,DEMOCRAT,4228
55003,REPUBLICAN,3302
55003,OTHER,499
55005,DEMOCRAT,7879
55005,REPUBLICAN,13606
55005,OTHER,1158
55007,DEMOCRAT,4954
55007,REPUBLICAN,4125
55007,OTHER,450
55009,DEMOCRAT,53364
55009,REPUBLICAN,67199
55009,OTHER,8416
55011,DEMOCRAT,2531
55011,REPUBLICAN,4049
55011,OTHER,408
55013,DEMOCRAT,2948
55013,REPUBLICAN,5412
55013,OTHER,383
55015,DEMOCRAT,9646
55015,REPUBLICAN,15348
55015,OTHER,1656
55017,DEMOCRAT,11886
55017,REPUBLICAN,17909
55017,OTHER,1766
55019,DEMOCRAT,4227
55019,REPUBLICAN,8646
55019,OTHER,723
55021,DEMOCRAT,13526
55021,REPUBLICAN,14160
55021,OTHER,2085
55023,DEMOCRAT,3425
55023,REPUBLICAN,3844
55023,OTHER,475
55025,DEMOCRAT,217526
55025,REPUBLICAN,71279
55025,OTHER,21212
55027,DEMOCRAT,13968
55027,REPUBLICAN,26643
55027,OTHER,2454
55029,DEMOCRAT,8026
55029,REPUBLICAN,8584
55029,OTHER,998
55031,DEMOCRAT,11345
55031,REPUBLICAN,9659
55031,OTHER,1507
55033,DEMOCRAT,9026
55033,REPUBLICAN,11488
55033,OTHER,1577
55035,DEMOCRAT,27294
55035,REPUBLICAN,23311
55035,OTHER,4280
55037,DEMOCRAT,666
55037,REPUBLICAN,1897
55037,OTHER,94
55039,DEMOCRAT,17391
55039,REPUBLICAN,31044
55039,OTHER,2892
55041,DEMOCRAT,1584
55041,REPUBLICAN,2788
55041,OTHER,168
55043,DEMOCRAT,10046
55043,REPUBLICAN,12349
55043,OTHER,1926
55045,DEMOCRAT,9122
55045,REPUBLICAN,8693
55045,OTHER,1170
55047,DEMOCRAT,2701
55047,REPUBLICAN,6213
55047,OTHER,474
55049,DEMOCRAT,6669
55049,REPUBLICAN,4809
55049,OTHER,782
55051,DEMOCRAT,1273
55051,REPUBLICAN,2090
55051,OTHER,134
55053,DEMOCRAT,3821
55053,REPUBLICAN,4907
55053,OTHER,544
55055,DEMOCRAT,16561
55055,REPUBLICAN,23410
55055,OTHER,3175
55057,DEMOCRAT,4073
55057,REPUBLICAN,7123
55057,OTHER,536
55059,DEMOCRAT,35771
55059,REPUBLICAN,36025
55059,OTHER,5280
55061,DEMOCRAT,3623
55061,REPUBLICAN,6616
55061,OTHER,519
55063,DEMOCRAT,32406
55063,REPUBLICAN,26389
55063,OTHER,4173
55065,DEMOCRAT,3288
55065,REPUBLICAN,3977
55065,OTHER,397
55067,DEMOCRAT,3260
55067,REPUBLICAN,6436
55067,OTHER,436
55069,DEMOCRAT,5370
55069,REPUBLICAN,8400
55069,OTHER,936
55071,DEMOCRAT,14506
55071,REPUBLICAN,23193
55071,OTHER,2647
55073,DEMOCRAT,26477
55073,REPUBLICAN,39013
55073,OTHER,4025
55075,DEMOCRAT,6243
55075,REPUBLICAN,12995
55075,OTHER,808
55077,DEMOCRAT,2809
55077,REPUBLICAN,4714
55077,OTHER,370
55078,DEMOCRAT,1003
55078,REPUBLICAN,269
55078,OTHER,7
55079,DEMOCRAT,288797
55079,REPUBLICAN,125846
55079,OTHER,25604
55081,DEMOCRAT,7048
55081,REPUBLICAN,11352
55081,OTHER,1270
55083,DEMOCRAT,5884
55083,REPUBLICAN,13253
55083,OTHER,841
55085,DEMOCRAT,8104
55085,REPUBLICAN,12117
55085,OTHER,1252
55087,DEMOCRAT,38087
55087,REPUBLICAN,49884
55087,OTHER,5897
55089,DEMOCRAT,20168
55089,REPUBLICAN,30430
55089,OTHER,3925
55091,DEMOCRAT,1345
55091,REPUBLICAN,2206
55091,OTHER,188
55093,DEMOCRAT,8382
55093,REPUBLICAN,11258
55093,OTHER,1549
55095,DEMOCRAT,7570
55095,REPUBLICAN,13815
55095,OTHER,1364
55097,DEMOCRAT,18521
55097,REPUBLICAN,17306
55097,OTHER,2669
55099,DEMOCRAT,2669
55099,REPUBLICAN,4562
55099,OTHER,346
55101,DEMOCRAT,42512
55101,REPUBLICAN,46611
55101,OTHER,5010
55103,DEMOCRAT,3577
55103,REPUBLICAN,4023
55103,OTHER,455
55105,DEMOCRAT,39343
55105,REPUBLICAN,31488
55105,OTHER,5237
55107,DEMOCRAT,2171
55107,REPUBLICAN,4564
55107,OTHER,352
55109,DEMOCRAT,17486
55109,REPUBLICAN,26220
55109,OTHER,3802
55111,DEMOCRAT,14692
55111,REPUBLICAN,14791
55111,OTHER,1835
55113,DEMOCRAT,3504
55113,REPUBLICAN,5185
55113,OTHER,432
55115,DEMOCRAT,6056
55115,REPUBLICAN,12742
55115,OTHER,953
55117,DEMOCRAT,22956
55117,REPUBLICAN,32458
55117,OTHER,4241
55119,DEMOCRAT,2398
55119,REPUBLICAN,6589
55119,OTHER,497
55121,DEMOCRAT,5636
55121,REPUBLICAN,7364
55121,OTHER,675
55123,DEMOCRAT,6352
55123,REPUBLICAN,6996
55123,OTHER,865
55125,DEMOCRAT,4770
55125,REPUBLICAN,8169
55125,OTHER,673
55127,DEMOCRAT,18706
55127,REPUBLICAN,28851
55127,OTHER,3767
55129,DEMOCRAT,3284
55129,REPUBLICAN,5404
55129,OTHER,460
55131,DEMOCRAT,20855
55131,REPUBLICAN,51729
55131,OTHER,5419
55133,DEMOCRAT,79200
55133,REPUBLICAN,142521
55133,OTHER,17321
55135,DEMOCRAT,8440
55135,REPUBLICAN,16189
55135,OTHER,1395
55137,DEMOCRAT,3792
55137,REPUBLICAN,7669
55137,OTHER,538
55139,DEMOCRAT,37054
55139,REPUBLICAN,43448
55139,OTHER,6642
55141,DEMOCRAT,14232
55141,REPUBLICAN,21503
55141,OTHER,2065
56001,DEMOCRAT,6890
56001,REPUBLICAN,7602
56001,OTHER,2568
56003,DEMOCRAT,604
56003,REPUBLICAN,4067
56003,OTHER,646
56005,DEMOCRAT,1324
56005,REPUBLICAN,15778
56005,OTHER,1097
56007,DEMOCRAT,1279
56007,REPUBLICAN,4409
56007,OTHER,686
56009,DEMOCRAT,668
56009,REPUBLICAN,5520
56009,OTHER,466
56011,DEMOCRAT,273
56011,REPUBLICAN,3348
56011,OTHER,205
56013,DEMOCRAT,4200
56013,REPUBLICAN,11167
56013,OTHER,1656
56015,DEMOCRAT,924
56015,REPUBLICAN,4418
56015,OTHER,454
56017,DEMOCRAT,400
56017,REPUBLICAN,1939
56017,OTHER,247
56019,DEMOCRAT,638
56019,REPUBLICAN,3477
56019,OTHER,302
56021,DEMOCRAT,11573
56021,REPUBLICAN,24847
56021,OTHER,4549
56023,DEMOCRAT,1105
56023,REPUBLICAN,6779
56023,OTHER,991
56025,DEMOCRAT,6577
56025,REPUBLICAN,23552
56025,OTHER,3219
56027,DEMOCRAT,115
