fips,party,data
26165,LIBERTARIAN,259
26165,OTHER,24
26165,REPUBLICAN,12102
27001,DEMOCRAT,3607
27001,GREEN,24
27001,LIBERTARIAN,55
27001,OTHER,81
27001,REPUBLICAN,6258
27003,DEMOCRAT,100893
27003,GREEN,731
27003,LIBERTARIAN,2475
27003,OTHER,2131
27003,REPUBLICAN,104902
27005,DEMOCRAT,6589
27005,GREEN,35
27005,LIBERTARIAN,168
27005,OTHER,171
27005,REPUBLICAN,12438
27007,DEMOCRAT,11426
27007,GREEN,75
27007,LIBERTARIAN,256
27007,OTHER,244
27007,REPUBLICAN,12188
27009,DEMOCRAT,7280
27009,GREEN,81
27009,LIBERTARIAN,351
27009,OTHER,166
27009,REPUBLICAN,14382
27011,DEMOCRAT,1053
27011,GREEN,14
27011,LIBERTARIAN,14
27011,OTHER,30
27011,REPUBLICAN,1863
27013,DEMOCRAT,18330
27013,GREEN,139
27013,LIBERTARIAN,477
27013,OTHER,374
27013,REPUBLICAN,16731
27015,DEMOCRAT,4753
27015,GREEN,38
27015,LIBERTARIAN,136
27015,OTHER,156
27015,REPUBLICAN,9552
27017,DEMOCRAT,10098
27017,GREEN,61
27017,LIBERTARIAN,231
27017,OTHER,188
27017,REPUBLICAN,9791
27019,DEMOCRAT,30774
27019,GREEN,141
27019,LIBERTARIAN,822
27019,OTHER,615
27019,REPUBLICAN,34009
27021,DEMOCRAT,6342
27021,GREEN,60
27021,LIBERTARIAN,111
27021,OTHER,156
27021,REPUBLICAN,11620
27023,DEMOCRAT,2226
27023,GREEN,12
27023,LIBERTARIAN,58
27023,OTHER,65
27023,REPUBLICAN,4250
27025,DEMOCRAT,11806
27025,GREEN,111
27025,LIBERTARIAN,464
27025,OTHER,273
27025,REPUBLICAN,21916
27027,DEMOCRAT,16357
27027,GREEN,101
27027,LIBERTARIAN,410
27027,OTHER,328
27027,REPUBLICAN,15043
27029,DEMOCRAT,1260
27029,GREEN,14
27029,LIBERTARIAN,28
27029,OTHER,34
27029,REPUBLICAN,3372
27031,DEMOCRAT,2496
27031,GREEN,15
27031,LIBERTARIAN,36
27031,OTHER,56
27031,REPUBLICAN,1203
27033,DEMOCRAT,1834
27033,GREEN,13
27033,LIBERTARIAN,55
27033,OTHER,40
27033,REPUBLICAN,4165
27035,DEMOCRAT,13726
27035,GREEN,92
27035,LIBERTARIAN,357
27035,OTHER,322
27035,REPUBLICAN,25676
27037,DEMOCRAT,146155
27037,GREEN,827
27037,LIBERTARIAN,2957
27037,OTHER,2682
27037,REPUBLICAN,109638
27039,DEMOCRAT,4079
27039,GREEN,39
27039,LIBERTARIAN,167
27039,OTHER,119
27039,REPUBLICAN,7783
27041,DEMOCRAT,7868
27041,GREEN,56
27041,LIBERTARIAN,238
27041,OTHER,204
27041,REPUBLICAN,15799
27043,DEMOCRAT,2531
27043,GREEN,19
27043,LIBERTARIAN,72
27043,OTHER,101
27043,REPUBLICAN,5191
27045,DEMOCRAT,4551
27045,GREEN,24
27045,LIBERTARIAN,135
27045,OTHER,130
27045,REPUBLICAN,7301
27047,DEMOCRAT,6889
27047,GREEN,51
27047,LIBERTARIAN,146
27047,OTHER,154
27047,REPUBLICAN,9578
27049,DEMOCRAT,11806
27049,GREEN,102
27049,LIBERTARIAN,397
27049,OTHER,279
27049,REPUBLICAN,16052
27051,DEMOCRAT,1300
27051,GREEN,8
27051,LIBERTARIAN,43
27051,OTHER,34
27051,REPUBLICAN,2269
27053,DEMOCRAT,532623
27053,GREEN,2448
27053,LIBERTARIAN,7526
27053,OTHER,7399
27053,REPUBLICAN,205973
27055,DEMOCRAT,4853
27055,GREEN,29
27055,LIBERTARIAN,114
27055,OTHER,110
27055,REPUBLICAN,6334
27057,DEMOCRAT,4462
27057,GREEN,48
27057,LIBERTARIAN,134
27057,OTHER,119
27057,REPUBLICAN,8202
27059,DEMOCRAT,7138
27059,GREEN,79
27059,LIBERTARIAN,304
27059,OTHER,223
27059,REPUBLICAN,16491
27061,DEMOCRAT,10786
27061,GREEN,77
27061,LIBERTARIAN,247
27061,OTHER,212
27061,REPUBLICAN,15239
27063,DEMOCRAT,1745
27063,GREEN,12
27063,LIBERTARIAN,53
27063,OTHER,61
27063,REPUBLICAN,3948
27065,DEMOCRAT,2774
27065,GREEN,23
27065,LIBERTARIAN,93
27065,OTHER,74
27065,REPUBLICAN,6278
27067,DEMOCRAT,8440
27067,GREEN,53
27067,LIBERTARIAN,211
27067,OTHER,226
27067,REPUBLICAN,14437
27069,DEMOCRAT,1006
27069,GREEN,8
27069,LIBERTARIAN,44
27069,OTHER,35
27069,REPUBLICAN,1546
27071,DEMOCRAT,2659
27071,GREEN,17
27071,LIBERTARIAN,60
27071,OTHER,55
27071,REPUBLICAN,4131
27073,DEMOCRAT,1446
27073,GREEN,7
27073,LIBERTARIAN,20
27073,OTHER,39
27073,REPUBLICAN,2528
27075,DEMOCRAT,3647
27075,GREEN,26
27075,LIBERTARIAN,78
27075,OTHER,58
27075,REPUBLICAN,3393
27077,DEMOCRAT,671
27077,GREEN,4
27077,LIBERTARIAN,22
27077,OTHER,7
27077,REPUBLICAN,1704
27079,DEMOCRAT,5672
27079,GREEN,42
27079,LIBERTARIAN,169
27079,OTHER,160
27079,REPUBLICAN,10775
27081,DEMOCRAT,937
27081,GREEN,6
27081,LIBERTARIAN,23
27081,OTHER,28
27081,REPUBLICAN,2121
27083,DEMOCRAT,4634
27083,GREEN,28
27083,LIBERTARIAN,140
27083,OTHER,112
27083,REPUBLICAN,7979
27085,DEMOCRAT,6413
27085,GREEN,58
27085,LIBERTARIAN,292
27085,OTHER,184
27085,REPUBLICAN,13986
27087,DEMOCRAT,1112
27087,GREEN,6
27087,LIBERTARIAN,9
27087,OTHER,35
27087,REPUBLICAN,1142
27089,DEMOCRAT,1295
27089,GREEN,8
27089,LIBERTARIAN,37
27089,OTHER,52
27089,REPUBLICAN,3721
27091,DEMOCRAT,3305
27091,GREEN,24
27091,LIBERTARIAN,98
27091,OTHER,102
27091,REPUBLICAN,7480
27093,DEMOCRAT,3867
27093,GREEN,41
27093,LIBERTARIAN,122
27093,OTHER,140
27093,REPUBLICAN,9359
27095,DEMOCRAT,4404
27095,GREEN,31
27095,LIBERTARIAN,181
27095,OTHER,121
27095,REPUBLICAN,9952
27097,DEMOCRAT,4367
27097,GREEN,52
27097,LIBERTARIAN,173
27097,OTHER,145
27097,REPUBLICAN,14821
27099,DEMOCRAT,8899
27099,GREEN,47
27099,LIBERTARIAN,177
27099,OTHER,197
27099,REPUBLICAN,10025
27101,DEMOCRAT,1449
27101,GREEN,10
27101,LIBERTARIAN,32
27101,OTHER,42
27101,REPUBLICAN,3363
27103,DEMOCRAT,9622
27103,GREEN,78
27103,LIBERTARIAN,222
27103,OTHER,185
27103,REPUBLICAN,9018
27105,DEMOCRAT,2933
27105,GREEN,19
27105,LIBERTARIAN,59
27105,OTHER,104
27105,REPUBLICAN,5600
27107,DEMOCRAT,1404
27107,GREEN,10
27107,LIBERTARIAN,31
27107,OTHER,43
27107,REPUBLICAN,1953
27109,DEMOCRAT,49491
27109,GREEN,263
27109,LIBERTARIAN,1078
27109,OTHER,861
27109,REPUBLICAN,39692
27111,DEMOCRAT,11958
27111,GREEN,76
27111,LIBERTARIAN,257
27111,OTHER,308
27111,REPUBLICAN,23800
27113,DEMOCRAT,2568
27113,GREEN,12
27113,LIBERTARIAN,103
27113,OTHER,62
27113,REPUBLICAN,4532
27115,DEMOCRAT,5419
27115,GREEN,51
27115,LIBERTARIAN,168
27115,OTHER,107
27115,REPUBLICAN,10256
27117,DEMOCRAT,1306
27117,GREEN,12
27117,LIBERTARIAN,25
27117,OTHER,44
27117,REPUBLICAN,3553
27119,DEMOCRAT,5439
27119,GREEN,29
27119,LIBERTARIAN,123
27119,OTHER,138
27119,REPUBLICAN,9865
27121,DEMOCRAT,2477
27121,GREEN,16
27121,LIBERTARIAN,56
27121,OTHER,56
27121,REPUBLICAN,4417
27123,DEMOCRAT,211620
27123,GREEN,1062
27123,LIBERTARIAN,2865
27123,OTHER,3054
27123,REPUBLICAN,77376
27125,DEMOCRAT,691
27125,GREEN,7
27125,LIBERTARIAN,18
27125,OTHER,26
27125,REPUBLICAN,1454
27127,DEMOCRAT,2355
27127,GREEN,11
27127,LIBERTARIAN,76
27127,OTHER,71
27127,REPUBLICAN,5771
27129,DEMOCRAT,2496
27129,GREEN,19
27129,LIBERTARIAN,68
27129,OTHER,78
27129,REPUBLICAN,5467
27131,DEMOCRAT,17402
27131,GREEN,115
27131,LIBERTARIAN,372
27131,OTHER,333
27131,REPUBLICAN,17464
27133,DEMOCRAT,1556
27133,GREEN,13
27133,LIBERTARIAN,35
27133,OTHER,53
27133,REPUBLICAN,3583
27135,DEMOCRAT,2188
27135,GREEN,18
27135,LIBERTARIAN,81
27135,OTHER,69
27135,REPUBLICAN,6065
27137,DEMOCRAT,67704
27137,GREEN,396
27137,LIBERTARIAN,1388
27137,OTHER,1026
27137,REPUBLICAN,49017
27139,DEMOCRAT,40040
27139,GREEN,240
27139,LIBERTARIAN,1048
27139,OTHER,765
27139,REPUBLICAN,45872
27141,DEMOCRAT,18065
27141,GREEN,153
27141,LIBERTARIAN,734
27141,OTHER,438
27141,REPUBLICAN,36222
27143,DEMOCRAT,2417
27143,GREEN,22
27143,LIBERTARIAN,71
27143,OTHER,78
27143,REPUBLICAN,5864
27145,DEMOCRAT,31879
27145,GREEN,275
27145,LIBERTARIAN,1036
27145,OTHER,686
27145,REPUBLICAN,50959
27147,DEMOCRAT,7917
27147,GREEN,69
27147,LIBERTARIAN,278
27147,OTHER,208
27147,REPUBLICAN,12656
27149,DEMOCRAT,1922
27149,GREEN,18
27149,LIBERTARIAN,44
27149,OTHER,57
27149,REPUBLICAN,3044
27151,DEMOCRAT,1784
27151,GREEN,11
27151,LIBERTARIAN,42
27151,OTHER,40
27151,REPUBLICAN,3316
27153,DEMOCRAT,3286
27153,GREEN,23
27153,LIBERTARIAN,85
27153,OTHER,110
27153,REPUBLICAN,9753
27155,DEMOCRAT,661
27155,GREEN,5
27155,LIBERTARIAN,12
27155,OTHER,14
27155,REPUBLICAN,1172
27157,DEMOCRAT,4696
27157,GREEN,33
27157,LIBERTARIAN,133
27157,OTHER,108
27157,REPUBLICAN,8153
27159,DEMOCRAT,2023
27159,GREEN,14
27159,LIBERTARIAN,54
27159,OTHER,66
27159,REPUBLICAN,5520
27161,DEMOCRAT,3496
27161,GREEN,34
27161,LIBERTARIAN,123
27161,OTHER,112
27161,REPUBLICAN,6624
27163,DEMOCRAT,89165
27163,GREEN,477
27163,LIBERTARIAN,1895
27163,OTHER,1485
27163,REPUBLICAN,73764
27165,DEMOCRAT,1987
27165,GREEN,16
27165,LIBERTARIAN,28
27165,OTHER,67
27165,REPUBLICAN,3103
27167,DEMOCRAT,1026
27167,GREEN,5
27167,LIBERTARIAN,41
27167,OTHER,30
27167,REPUBLICAN,2328
27169,DEMOCRAT,13333
27169,GREEN,80
27169,LIBERTARIAN,272
27169,OTHER,261
27169,REPUBLICAN,13227
27171,DEMOCRAT,28430
27171,GREEN,273
27171,LIBERTARIAN,992
27171,OTHER,758
27171,REPUBLICAN,51973
27173,DEMOCRAT,1688
27173,GREEN,11
27173,LIBERTARIAN,45
27173,OTHER,50
27173,REPUBLICAN,3734
28001,DEMOCRAT,7917
28001,GREEN,10
28001,LIBERTARIAN,48
28001,OTHER,88
28001,REPUBLICAN,5696
28003,DEMOCRAT,2782
28003,GREEN,9
28003,LIBERTARIAN,118
28003,OTHER,66
28003,REPUBLICAN,12818
28005,DEMOCRAT,2620
28005,GREEN,10
28005,LIBERTARIAN,21
28005,OTHER,42
28005,REPUBLICAN,4503
28007,DEMOCRAT,3542
28007,GREEN,11
28007,LIBERTARIAN,36
28007,OTHER,56
28007,REPUBLICAN,5178
28009,DEMOCRAT,1679
28009,GREEN,5
28009,LIBERTARIAN,12
28009,OTHER,23
28009,REPUBLICAN,2570
28011,DEMOCRAT,8904
28011,GREEN,19
28011,LIBERTARIAN,48
28011,OTHER,102
28011,REPUBLICAN,4671
28013,DEMOCRAT,1902
28013,GREEN,4
28013,LIBERTARIAN,15
28013,OTHER,44
28013,REPUBLICAN,4625
28015,DEMOCRAT,1729
28015,GREEN,7
28015,LIBERTARIAN,14
28015,OTHER,27
28015,REPUBLICAN,3924
28017,DEMOCRAT,3810
28017,GREEN,9
28017,LIBERTARIAN,75
28017,OTHER,72
28017,REPUBLICAN,4175
28019,DEMOCRAT,1185
28019,GREEN,2
28019,LIBERTARIAN,16
28019,OTHER,19
28019,REPUBLICAN,3001
28021,DEMOCRAT,3772
28021,GREEN,10
28021,LIBERTARIAN,11
28021,OTHER,53
28021,REPUBLICAN,603
28023,DEMOCRAT,2838
28023,GREEN,14
28023,LIBERTARIAN,28
28023,OTHER,41
28023,REPUBLICAN,5417
28025,DEMOCRAT,5844
28025,GREEN,12
28025,LIBERTARIAN,48
28025,OTHER,104
28025,REPUBLICAN,4181
28027,DEMOCRAT,6020
28027,GREEN,14
28027,LIBERTARIAN,20
28027,OTHER,72
28027,REPUBLICAN,2375
28029,DEMOCRAT,6470
28029,GREEN,11
28029,LIBERTARIAN,58
28029,OTHER,94
28029,REPUBLICAN,6250
28031,DEMOCRAT,3416
28031,GREEN,3
28031,LIBERTARIAN,33
28031,OTHER,54
28031,REPUBLICAN,5854
28033,DEMOCRAT,28265
28033,GREEN,96
28033,LIBERTARIAN,722
28033,OTHER,579
28033,REPUBLICAN,46462
28035,DEMOCRAT,13755
28035,GREEN,54
28035,LIBERTARIAN,329
28035,OTHER,226
28035,REPUBLICAN,17290
28037,DEMOCRAT,1480
28037,GREEN,3
28037,LIBERTARIAN,21
28037,OTHER,34
28037,REPUBLICAN,2923
28039,DEMOCRAT,1218
28039,GREEN,10
28039,LIBERTARIAN,54
28039,OTHER,54
28039,REPUBLICAN,9713
28041,DEMOCRAT,966
28041,GREEN,4
28041,LIBERTARIAN,20
28041,OTHER,28
28041,REPUBLICAN,4794
28043,DEMOCRAT,4734
28043,GREEN,8
28043,LIBERTARIAN,38
28043,OTHER,50
28043,REPUBLICAN,6081
28045,DEMOCRAT,4504
28045,GREEN,23
28045,LIBERTARIAN,183
28045,OTHER,115
28045,REPUBLICAN,16132
28047,DEMOCRAT,27728
28047,GREEN,101
28047,LIBERTARIAN,726
28047,OTHER,391
28047,REPUBLICAN,46822
28049,DEMOCRAT,73550
28049,GREEN,110
28049,LIBERTARIAN,396
28049,OTHER,798
28049,REPUBLICAN,25141
28051,DEMOCRAT,6588
28051,GREEN,15
28051,LIBERTARIAN,26
28051,OTHER,117
28051,REPUBLICAN,1369
28053,DEMOCRAT,3016
28053,GREEN,4
28053,LIBERTARIAN,10
28053,OTHER,41
28053,REPUBLICAN,1118
28055,DEMOCRAT,355
28055,GREEN,0
28055,LIBERTARIAN,5
28055,OTHER,8
28055,REPUBLICAN,308
28057,DEMOCRAT,1249
28057,GREEN,15
28057,LIBERTARIAN,79
28057,OTHER,38
28057,REPUBLICAN,9438
28059,DEMOCRAT,17375
28059,GREEN,76
28059,LIBERTARIAN,474
28059,OTHER,323
28059,REPUBLICAN,36295
28061,DEMOCRAT,4341
28061,GREEN,6
28061,LIBERTARIAN,30
28061,OTHER,57
28061,REPUBLICAN,4302
28063,DEMOCRAT,3327
28063,GREEN,6
28063,LIBERTARIAN,14
28063,OTHER,30
28063,REPUBLICAN,531
28065,DEMOCRAT,3599
28065,GREEN,5
28065,LIBERTARIAN,16
28065,OTHER,59
28065,REPUBLICAN,2534
28067,DEMOCRAT,8517
28067,GREEN,24
28067,LIBERTARIAN,169
28067,OTHER,155
28067,REPUBLICAN,21226
28069,DEMOCRAT,2887
28069,GREEN,9
28069,LIBERTARIAN,10
28069,OTHER,38
28069,REPUBLICAN,1787
28071,DEMOCRAT,10070
28071,GREEN,40
28071,LIBERTARIAN,242
28071,OTHER,122
28071,REPUBLICAN,12949
28073,DEMOCRAT,7340
28073,GREEN,32
28073,LIBERTARIAN,264
28073,OTHER,145
28073,REPUBLICAN,20704
28075,DEMOCRAT,12960
28075,GREEN,25
28075,LIBERTARIAN,149
28075,OTHER,146
28075,REPUBLICAN,17967
28077,DEMOCRAT,2260
28077,GREEN,8
28077,LIBERTARIAN,19
28077,OTHER,41
28077,REPUBLICAN,4285
28079,DEMOCRAT,3897
28079,GREEN,6
28079,LIBERTARIAN,19
28079,OTHER,50
28079,REPUBLICAN,5228
28081,DEMOCRAT,12189
28081,GREEN,44
28081,LIBERTARIAN,292
28081,OTHER,222
28081,REPUBLICAN,24207
28083,DEMOCRAT,7648
28083,GREEN,9
28083,LIBERTARIAN,31
28083,OTHER,76
28083,REPUBLICAN,3129
28085,DEMOCRAT,5040
28085,GREEN,19
28085,LIBERTARIAN,64
28085,OTHER,82
28085,REPUBLICAN,11596
28087,DEMOCRAT,13087
28087,GREEN,32
28087,LIBERTARIAN,182
28087,OTHER,140
28087,REPUBLICAN,13800
28089,DEMOCRAT,24440
28089,GREEN,41
28089,LIBERTARIAN,351
28089,OTHER,289
28089,REPUBLICAN,31091
28091,DEMOCRAT,3787
28091,GREEN,11
28091,LIBERTARIAN,44
28091,OTHER,62
28091,REPUBLICAN,8273
28093,DEMOCRAT,8057
28093,GREEN,27
28093,LIBERTARIAN,48
28093,OTHER,119
28093,REPUBLICAN,7566
28095,DEMOCRAT,5874
28095,GREEN,17
28095,LIBERTARIAN,93
28095,OTHER,98
28095,REPUBLICAN,11177
28097,DEMOCRAT,2121
28097,GREEN,3
28097,LIBERTARIAN,9
28097,OTHER,25
28097,REPUBLICAN,2917
28099,DEMOCRAT,3260
28099,GREEN,6
28099,LIBERTARIAN,46
28099,OTHER,71
28099,REPUBLICAN,8320
28101,DEMOCRAT,3075
28101,GREEN,8
28101,LIBERTARIAN,47
28101,OTHER,56
28101,REPUBLICAN,6997
28103,DEMOCRAT,4040
28103,GREEN,6
28103,LIBERTARIAN,13
28103,OTHER,40
28103,REPUBLICAN,1240
28105,DEMOCRAT,10299
28105,GREEN,51
28105,LIBERTARIAN,255
28105,OTHER,148
28105,REPUBLICAN,9004
28107,DEMOCRAT,7403
28107,GREEN,11
28107,LIBERTARIAN,48
28107,OTHER,105
28107,REPUBLICAN,8060
28109,DEMOCRAT,4148
28109,GREEN,31
28109,LIBERTARIAN,160
28109,OTHER,99
28109,REPUBLICAN,19595
28111,DEMOCRAT,1362
28111,GREEN,7
28111,LIBERTARIAN,21
28111,OTHER,26
28111,REPUBLICAN,4500
28113,DEMOCRAT,8646
28113,GREEN,18
28113,LIBERTARIAN,91
28113,OTHER,108
28113,REPUBLICAN,8479
28115,DEMOCRAT,2614
28115,GREEN,17
28115,LIBERTARIAN,103
28115,OTHER,77
28115,REPUBLICAN,11550
28117,DEMOCRAT,2153
28117,GREEN,6
28117,LIBERTARIAN,70
28117,OTHER,45
28117,REPUBLICAN,8370
28119,DEMOCRAT,2150
28119,GREEN,5
28119,LIBERTARIAN,12
28119,OTHER,33
28119,REPUBLICAN,1026
28121,DEMOCRAT,18847
28121,GREEN,62
28121,LIBERTARIAN,555
28121,OTHER,296
28121,REPUBLICAN,50895
28123,DEMOCRAT,4330
28123,GREEN,22
28123,LIBERTARIAN,38
28123,OTHER,58
28123,REPUBLICAN,6285
28125,DEMOCRAT,1465
28125,GREEN,6
28125,LIBERTARIAN,9
28125,OTHER,15
28125,REPUBLICAN,688
28127,DEMOCRAT,4037
28127,GREEN,23
28127,LIBERTARIAN,49
28127,OTHER,71
28127,REPUBLICAN,7635
28129,DEMOCRAT,1791
28129,GREEN,6
28129,LIBERTARIAN,33
28129,OTHER,39
28129,REPUBLICAN,6458
28131,DEMOCRAT,1802
28131,GREEN,8
28131,LIBERTARIAN,57
28131,OTHER,47
28131,REPUBLICAN,5964
28133,DEMOCRAT,6781
28133,GREEN,14
28133,LIBERTARIAN,18
28133,OTHER,69
28133,REPUBLICAN,2799
28135,DEMOCRAT,3105
28135,GREEN,15
28135,LIBERTARIAN,20
28135,OTHER,57
28135,REPUBLICAN,2488
28137,DEMOCRAT,4183
28137,GREEN,16
28137,LIBERTARIAN,84
28137,OTHER,103
28137,REPUBLICAN,8707
28139,DEMOCRAT,1937
28139,GREEN,9
28139,LIBERTARIAN,43
28139,OTHER,59
28139,REPUBLICAN,8054
28141,DEMOCRAT,1059
28141,GREEN,7
28141,LIBERTARIAN,97
28141,OTHER,42
28141,REPUBLICAN,7933
28143,DEMOCRAT,2580
28143,GREEN,7
28143,LIBERTARIAN,9
28143,OTHER,40
28143,REPUBLICAN,926
28145,DEMOCRAT,2160
28145,GREEN,13
28145,LIBERTARIAN,81
28145,OTHER,56
28145,REPUBLICAN,10373
28147,DEMOCRAT,2835
28147,GREEN,6
28147,LIBERTARIAN,19
28147,OTHER,39
28147,REPUBLICAN,4220
28149,DEMOCRAT,10442
28149,GREEN,25
28149,LIBERTARIAN,93
28149,OTHER,128
28149,REPUBLICAN,10365
28151,DEMOCRAT,12503
28151,GREEN,19
28151,LIBERTARIAN,53
28151,OTHER,133
28151,REPUBLICAN,5300
28153,DEMOCRAT,3624
28153,GREEN,11
28153,LIBERTARIAN,45
28153,OTHER,69
28153,REPUBLICAN,6307
28155,DEMOCRAT,1043
28155,GREEN,2
28155,LIBERTARIAN,27
28155,OTHER,32
28155,REPUBLICAN,4291
28157,DEMOCRAT,2749
28157,GREEN,9
28157,LIBERTARIAN,12
28157,OTHER,33
28157,REPUBLICAN,1324
28159,DEMOCRAT,4040
28159,GREEN,4
28159,LIBERTARIAN,41
28159,OTHER,39
28159,REPUBLICAN,5112
28161,DEMOCRAT,2785
28161,GREEN,7
28161,LIBERTARIAN,26
28161,OTHER,46
28161,REPUBLICAN,3671
28163,DEMOCRAT,5496
28163,GREEN,8
28163,LIBERTARIAN,21
28163,OTHER,79
28163,REPUBLICAN,4832
29001,DEMOCRAT,3710
29001,GREEN,43
29001,LIBERTARIAN,157
29001,OTHER,13
29001,REPUBLICAN,6413
29003,DEMOCRAT,2351
29003,GREEN,19
29003,LIBERTARIAN,120
29003,OTHER,7
29003,REPUBLICAN,7255
29005,DEMOCRAT,564
29005,GREEN,3
29005,LIBERTARIAN,47
29005,OTHER,1
29005,REPUBLICAN,2199
29007,DEMOCRAT,2704
29007,GREEN,32
29007,LIBERTARIAN,175
29007,OTHER,13
29007,REPUBLICAN,7732
29009,DEMOCRAT,2948
29009,GREEN,27
29009,LIBERTARIAN,180
29009,OTHER,18
29009,REPUBLICAN,12425
29011,DEMOCRAT,844
29011,GREEN,13
29011,LIBERTARIAN,47
29011,OTHER,5
29011,REPUBLICAN,5168
29013,DEMOCRAT,1672
29013,GREEN,14
29013,LIBERTARIAN,120
29013,OTHER,13
29013,REPUBLICAN,6597
29015,DEMOCRAT,2180
29015,GREEN,22
29015,LIBERTARIAN,152
29015,OTHER,13
29015,REPUBLICAN,8109
29017,DEMOCRAT,750
29017,GREEN,13
29017,LIBERTARIAN,51
29017,OTHER,2
29017,REPUBLICAN,5167
29019,DEMOCRAT,50064
29019,GREEN,349
29019,LIBERTARIAN,1968
29019,OTHER,141
29019,REPUBLICAN,38646
29021,DEMOCRAT,13445
29021,GREEN,127
29021,LIBERTARIAN,529
29021,OTHER,47
29021,REPUBLICAN,22450
29023,DEMOCRAT,3301
29023,GREEN,42
29023,LIBERTARIAN,188
29023,OTHER,8
29023,REPUBLICAN,14602
29025,DEMOCRAT,897
29025,GREEN,7
29025,LIBERTARIAN,50
29025,OTHER,3
29025,REPUBLICAN,3725
29027,DEMOCRAT,5870
29027,GREEN,68
29027,LIBERTARIAN,371
29027,OTHER,20
29027,REPUBLICAN,14815
29029,DEMOCRAT,5652
29029,GREEN,32
29029,LIBERTARIAN,255
29029,OTHER,23
29029,REPUBLICAN,18850
29031,DEMOCRAT,10760
29031,GREEN,101
29031,LIBERTARIAN,520
29031,OTHER,40
29031,REPUBLICAN,28907
29033,DEMOCRAT,786
29033,GREEN,6
29033,LIBERTARIAN,32
29033,OTHER,2
29033,REPUBLICAN,3706
29035,DEMOCRAT,418
29035,GREEN,6
29035,LIBERTARIAN,18
29035,OTHER,4
29035,REPUBLICAN,2451
29037,DEMOCRAT,19052
29037,GREEN,171
29037,LIBERTARIAN,908
29037,OTHER,80
29037,REPUBLICAN,37197
29039,DEMOCRAT,1145
29039,GREEN,14
29039,LIBERTARIAN,80
29039,OTHER,17
29039,REPUBLICAN,5788
29041,DEMOCRAT,916
29041,GREEN,5
29041,LIBERTARIAN,40
29041,OTHER,5
29041,REPUBLICAN,3111
29043,DEMOCRAT,11131
29043,GREEN,96
29043,LIBERTARIAN,638
29043,OTHER,54
29043,REPUBLICAN,34920
29045,DEMOCRAT,678
29045,GREEN,12
29045,LIBERTARIAN,32
29045,OTHER,0
29045,REPUBLICAN,2672
29047,DEMOCRAT,59400
29047,GREEN,360
29047,LIBERTARIAN,2019
29047,OTHER,185
29047,REPUBLICAN,64605
29049,DEMOCRAT,2896
29049,GREEN,30
29049,LIBERTARIAN,150
29049,OTHER,13
29049,REPUBLICAN,7799
29051,DEMOCRAT,12694
29051,GREEN,95
29051,LIBERTARIAN,603
29051,OTHER,51
29051,REPUBLICAN,26086
29053,DEMOCRAT,2249
29053,GREEN,27
29053,LIBERTARIAN,139
29053,OTHER,6
29053,REPUBLICAN,6272
29055,DEMOCRAT,2113
29055,GREEN,17
29055,LIBERTARIAN,102
29055,OTHER,16
29055,REPUBLICAN,8725
29057,DEMOCRAT,656
29057,GREEN,5
29057,LIBERTARIAN,42
29057,OTHER,2
29057,REPUBLICAN,3414
29059,DEMOCRAT,1380
29059,GREEN,21
29059,LIBERTARIAN,72
29059,OTHER,12
29059,REPUBLICAN,6619
29061,DEMOCRAT,746
29061,GREEN,6
29061,LIBERTARIAN,49
29061,OTHER,8
29061,REPUBLICAN,3102
29063,DEMOCRAT,930
29063,GREEN,9
29063,LIBERTARIAN,62
29063,OTHER,14
29063,REPUBLICAN,3828
29065,DEMOCRAT,1056
29065,GREEN,9
29065,LIBERTARIAN,81
29065,OTHER,9
29065,REPUBLICAN,5987
29067,DEMOCRAT,1016
29067,GREEN,4
29067,LIBERTARIAN,68
29067,OTHER,14
29067,REPUBLICAN,5898
29069,DEMOCRAT,2200
29069,GREEN,11
29069,LIBERTARIAN,61
29069,OTHER,12
29069,REPUBLICAN,8135
29071,DEMOCRAT,14569
29071,GREEN,154
29071,LIBERTARIAN,816
29071,OTHER,88
29071,REPUBLICAN,38058
29073,DEMOCRAT,1601
29073,GREEN,10
29073,LIBERTARIAN,83
29073,OTHER,7
29073,REPUBLICAN,6222
29075,DEMOCRAT,613
29075,GREEN,2
29075,LIBERTARIAN,34
29075,OTHER,7
29075,REPUBLICAN,2581
29077,DEMOCRAT,55068
29077,GREEN,463
29077,LIBERTARIAN,2454
29077,OTHER,185
29077,REPUBLICAN,83630
29079,DEMOCRAT,799
29079,GREEN,8
29079,LIBERTARIAN,42
29079,OTHER,3
29079,REPUBLICAN,3585
29081,DEMOCRAT,597
29081,GREEN,8
29081,LIBERTARIAN,22
29081,OTHER,1
29081,REPUBLICAN,3198
29083,DEMOCRAT,2619
29083,GREEN,17
29083,LIBERTARIAN,114
29083,OTHER,11
29083,REPUBLICAN,8027
29085,DEMOCRAT,1056
29085,GREEN,13
29085,LIBERTARIAN,39
29085,OTHER,6
29085,REPUBLICAN,3966
29087,DEMOCRAT,338
29087,GREEN,5
29087,LIBERTARIAN,23
29087,OTHER,1
29087,REPUBLICAN,1976
29089,DEMOCRAT,1413
29089,GREEN,15
29089,LIBERTARIAN,106
29089,OTHER,5
29089,REPUBLICAN,3553
29091,DEMOCRAT,3218
29091,GREEN,33
29091,LIBERTARIAN,197
