year,state,county_name,county_fips,candidate,party,candidatevotes,totalvotes,mode
2016,MINNESOTA,LAKE OF THE WOODS,27077,OTHER,OTHER,149,2242,TOTAL
2016,MINNESOTA,LE SUEUR,27079,HILLARY CLINTON,DEMOCRAT,4623,14971,TOTAL
2016,MINNESOTA,LE SUEUR,27079,DONALD TRUMP,REPUBLICAN,9182,14971,TOTAL
2016,MINNESOTA,LE SUEUR,27079,OTHER,OTHER,1166,14971,TOTAL
2016,MINNESOTA,LINCOLN,27081,HILLARY CLINTON,DEMOCRAT,860,3019,TOTAL
2016,MINNESOTA,LINCOLN,27081,DONALD TRUMP,REPUBLICAN,1931,3019,TOTAL
2016,MINNESOTA,LINCOLN,27081,OTHER,OTHER,228,3019,TOTAL
2016,MINNESOTA,LYON,27083,HILLARY CLINTON,DEMOCRAT,3825,12215,TOTAL
2016,MINNESOTA,LYON,27083,DONALD TRUMP,REPUBLICAN,7256,12215,TOTAL
2016,MINNESOTA,LYON,27083,OTHER,OTHER,1134,12215,TOTAL
2016,MINNESOTA,MCLEOD,27085,HILLARY CLINTON,DEMOCRAT,4978,18807,TOTAL
2016,MINNESOTA,MCLEOD,27085,DONALD TRUMP,REPUBLICAN,12155,18807,TOTAL
2016,MINNESOTA,MCLEOD,27085,OTHER,OTHER,1674,18807,TOTAL
2016,MINNESOTA,MAHNOMEN,27087,HILLARY CLINTON,DEMOCRAT,930,2088,TOTAL
2016,MINNESOTA,MAHNOMEN,27087,DONALD TRUMP,REPUBLICAN,991,2088,TOTAL
2016,MINNESOTA,MAHNOMEN,27087,OTHER,OTHER,167,2088,TOTAL
2016,MINNESOTA,MARSHALL,27089,HILLARY CLINTON,DEMOCRAT,1225,4817,TOTAL
2016,MINNESOTA,MARSHALL,27089,DONALD TRUMP,REPUBLICAN,3208,4817,TOTAL
2016,MINNESOTA,MARSHALL,27089,OTHER,OTHER,384,4817,TOTAL
2016,MINNESOTA,MARTIN,27091,HILLARY CLINTON,DEMOCRAT,2733,10531,TOTAL
2016,MINNESOTA,MARTIN,27091,DONALD TRUMP,REPUBLICAN,7062,10531,TOTAL
2016,MINNESOTA,MARTIN,27091,OTHER,OTHER,736,10531,TOTAL
2016,MINNESOTA,MEEKER,27093,HILLARY CLINTON,DEMOCRAT,3191,12282,TOTAL
2016,MINNESOTA,MEEKER,27093,DONALD TRUMP,REPUBLICAN,8104,12282,TOTAL
2016,MINNESOTA,MEEKER,27093,OTHER,OTHER,987,12282,TOTAL
2016,MINNESOTA,MILLE LACS,27095,HILLARY CLINTON,DEMOCRAT,3710,13017,TOTAL
2016,MINNESOTA,MILLE LACS,27095,DONALD TRUMP,REPUBLICAN,8340,13017,TOTAL
2016,MINNESOTA,MILLE LACS,27095,OTHER,OTHER,967,13017,TOTAL
2016,MINNESOTA,MORRISON,27097,HILLARY CLINTON,DEMOCRAT,3637,17614,TOTAL
2016,MINNESOTA,MORRISON,27097,DONALD TRUMP,REPUBLICAN,12925,17614,TOTAL
2016,MINNESOTA,MORRISON,27097,OTHER,OTHER,1052,17614,TOTAL
2016,MINNESOTA,MOWER,27099,HILLARY CLINTON,DEMOCRAT,7437,17715,TOTAL
2016,MINNESOTA,MOWER,27099,DONALD TRUMP,REPUBLICAN,8823,17715,TOTAL
2016,MINNESOTA,MOWER,27099,OTHER,OTHER,1455,17715,TOTAL
2016,MINNESOTA,MURRAY,27101,HILLARY CLINTON,DEMOCRAT,1295,4668,TOTAL
2016,MINNESOTA,MURRAY,27101,DONALD TRUMP,REPUBLICAN,2974,4668,TOTAL
2016,MINNESOTA,MURRAY,27101,OTHER,OTHER,399,4668,TOTAL
2016,MINNESOTA,NICOLLET,27103,HILLARY CLINTON,DEMOCRAT,7886,18097,TOTAL
2016,MINNESOTA,NICOLLET,27103,DONALD TRUMP,REPUBLICAN,8437,18097,TOTAL
2016,MINNESOTA,NICOLLET,27103,OTHER,OTHER,1774,18097,TOTAL
2016,MINNESOTA,NOBLES,27105,HILLARY CLINTON,DEMOCRAT,2733,8632,TOTAL
2016,MINNESOTA,NOBLES,27105,DONALD TRUMP,REPUBLICAN,5299,8632,TOTAL
2016,MINNESOTA,NOBLES,27105,OTHER,OTHER,600,8632,TOTAL
2016,MINNESOTA,NORMAN,27107,HILLARY CLINTON,DEMOCRAT,1264,3261,TOTAL
2016,MINNESOTA,NORMAN,27107,DONALD TRUMP,REPUBLICAN,1699,3261,TOTAL
2016,MINNESOTA,NORMAN,27107,OTHER,OTHER,298,3261,TOTAL
2016,MINNESOTA,OLMSTED,27109,HILLARY CLINTON,DEMOCRAT,36268,80129,TOTAL
2016,MINNESOTA,OLMSTED,27109,DONALD TRUMP,REPUBLICAN,35668,80129,TOTAL
2016,MINNESOTA,OLMSTED,27109,OTHER,OTHER,8193,80129,TOTAL
2016,MINNESOTA,OTTER TAIL,27111,HILLARY CLINTON,DEMOCRAT,9340,32500,TOTAL
2016,MINNESOTA,OTTER TAIL,27111,DONALD TRUMP,REPUBLICAN,20939,32500,TOTAL
2016,MINNESOTA,OTTER TAIL,27111,OTHER,OTHER,2221,32500,TOTAL
2016,MINNESOTA,PENNINGTON,27113,HILLARY CLINTON,DEMOCRAT,2147,6715,TOTAL
2016,MINNESOTA,PENNINGTON,27113,DONALD TRUMP,REPUBLICAN,4000,6715,TOTAL
2016,MINNESOTA,PENNINGTON,27113,OTHER,OTHER,568,6715,TOTAL
2016,MINNESOTA,PINE,27115,HILLARY CLINTON,DEMOCRAT,4580,13811,TOTAL
2016,MINNESOTA,PINE,27115,DONALD TRUMP,REPUBLICAN,8191,13811,TOTAL
2016,MINNESOTA,PINE,27115,OTHER,OTHER,1040,13811,TOTAL
2016,MINNESOTA,PIPESTONE,27117,HILLARY CLINTON,DEMOCRAT,1127,4808,TOTAL
2016,MINNESOTA,PIPESTONE,27117,DONALD TRUMP,REPUBLICAN,3338,4808,TOTAL
2016,MINNESOTA,PIPESTONE,27117,OTHER,OTHER,343,4808,TOTAL
2016,MINNESOTA,POLK,27119,HILLARY CLINTON,DEMOCRAT,4712,14796,TOTAL
2016,MINNESOTA,POLK,27119,DONALD TRUMP,REPUBLICAN,8979,14796,TOTAL
2016,MINNESOTA,POLK,27119,OTHER,OTHER,1105,14796,TOTAL
2016,MINNESOTA,POPE,27121,HILLARY CLINTON,DEMOCRAT,2106,6319,TOTAL
2016,MINNESOTA,POPE,27121,DONALD TRUMP,REPUBLICAN,3793,6319,TOTAL
2016,MINNESOTA,POPE,27121,OTHER,OTHER,420,6319,TOTAL
2016,MINNESOTA,RAMSEY,27123,HILLARY CLINTON,DEMOCRAT,177738,273143,TOTAL
2016,MINNESOTA,RAMSEY,27123,DONALD TRUMP,REPUBLICAN,70894,273143,TOTAL
2016,MINNESOTA,RAMSEY,27123,OTHER,OTHER,24511,273143,TOTAL
2016,MINNESOTA,RED LAKE,27125,HILLARY CLINTON,DEMOCRAT,540,1881,TOTAL
2016,MINNESOTA,RED LAKE,27125,DONALD TRUMP,REPUBLICAN,1141,1881,TOTAL
2016,MINNESOTA,RED LAKE,27125,OTHER,OTHER,200,1881,TOTAL
2016,MINNESOTA,REDWOOD,27127,HILLARY CLINTON,DEMOCRAT,1887,7611,TOTAL
2016,MINNESOTA,REDWOOD,27127,DONALD TRUMP,REPUBLICAN,5137,7611,TOTAL
2016,MINNESOTA,REDWOOD,27127,OTHER,OTHER,587,7611,TOTAL
2016,MINNESOTA,RENVILLE,27129,HILLARY CLINTON,DEMOCRAT,2117,7606,TOTAL
2016,MINNESOTA,RENVILLE,27129,DONALD TRUMP,REPUBLICAN,4890,7606,TOTAL
2016,MINNESOTA,RENVILLE,27129,OTHER,OTHER,599,7606,TOTAL
2016,MINNESOTA,RICE,27131,HILLARY CLINTON,DEMOCRAT,14437,32443,TOTAL
2016,MINNESOTA,RICE,27131,DONALD TRUMP,REPUBLICAN,15429,32443,TOTAL
2016,MINNESOTA,RICE,27131,OTHER,OTHER,2577,32443,TOTAL
2016,MINNESOTA,ROCK,27133,HILLARY CLINTON,DEMOCRAT,1373,4839,TOTAL
2016,MINNESOTA,ROCK,27133,DONALD TRUMP,REPUBLICAN,3091,4839,TOTAL
2016,MINNESOTA,ROCK,27133,OTHER,OTHER,375,4839,TOTAL
2016,MINNESOTA,ROSEAU,27135,HILLARY CLINTON,DEMOCRAT,1856,7804,TOTAL
2016,MINNESOTA,ROSEAU,27135,DONALD TRUMP,REPUBLICAN,5451,7804,TOTAL
2016,MINNESOTA,ROSEAU,27135,OTHER,OTHER,497,7804,TOTAL
2016,MINNESOTA,SAINT LOUIS,27137,HILLARY CLINTON,DEMOCRAT,57771,112422,TOTAL
2016,MINNESOTA,SAINT LOUIS,27137,DONALD TRUMP,REPUBLICAN,44630,112422,TOTAL
2016,MINNESOTA,SAINT LOUIS,27137,OTHER,OTHER,10021,112422,TOTAL
2016,MINNESOTA,SCOTT,27139,HILLARY CLINTON,DEMOCRAT,28502,75029,TOTAL
2016,MINNESOTA,SCOTT,27139,DONALD TRUMP,REPUBLICAN,39948,75029,TOTAL
2016,MINNESOTA,SCOTT,27139,OTHER,OTHER,6579,75029,TOTAL
2016,MINNESOTA,SHERBURNE,27141,HILLARY CLINTON,DEMOCRAT,13293,48283,TOTAL
2016,MINNESOTA,SHERBURNE,27141,DONALD TRUMP,REPUBLICAN,31053,48283,TOTAL
2016,MINNESOTA,SHERBURNE,27141,OTHER,OTHER,3937,48283,TOTAL
2016,MINNESOTA,SIBLEY,27143,HILLARY CLINTON,DEMOCRAT,1954,7774,TOTAL
2016,MINNESOTA,SIBLEY,27143,DONALD TRUMP,REPUBLICAN,5193,7774,TOTAL
2016,MINNESOTA,SIBLEY,27143,OTHER,OTHER,627,7774,TOTAL
2016,MINNESOTA,STEARNS,27145,HILLARY CLINTON,DEMOCRAT,25576,79592,TOTAL
2016,MINNESOTA,STEARNS,27145,DONALD TRUMP,REPUBLICAN,47617,79592,TOTAL
2016,MINNESOTA,STEARNS,27145,OTHER,OTHER,6399,79592,TOTAL
2016,MINNESOTA,STEELE,27147,HILLARY CLINTON,DEMOCRAT,6241,19179,TOTAL
2016,MINNESOTA,STEELE,27147,DONALD TRUMP,REPUBLICAN,11198,19179,TOTAL
2016,MINNESOTA,STEELE,27147,OTHER,OTHER,1740,19179,TOTAL
2016,MINNESOTA,STEVENS,27149,HILLARY CLINTON,DEMOCRAT,2116,5398,TOTAL
2016,MINNESOTA,STEVENS,27149,DONALD TRUMP,REPUBLICAN,2799,5398,TOTAL
2016,MINNESOTA,STEVENS,27149,OTHER,OTHER,483,5398,TOTAL
2016,MINNESOTA,SWIFT,27151,HILLARY CLINTON,DEMOCRAT,1686,4994,TOTAL
2016,MINNESOTA,SWIFT,27151,DONALD TRUMP,REPUBLICAN,2963,4994,TOTAL
2016,MINNESOTA,SWIFT,27151,OTHER,OTHER,345,4994,TOTAL
2016,MINNESOTA,TODD,27153,HILLARY CLINTON,DEMOCRAT,2783,11993,TOTAL
2016,MINNESOTA,TODD,27153,DONALD TRUMP,REPUBLICAN,8485,11993,TOTAL
2016,MINNESOTA,TODD,27153,OTHER,OTHER,725,11993,TOTAL
2016,MINNESOTA,TRAVERSE,27155,HILLARY CLINTON,DEMOCRAT,630,1798,TOTAL
2016,MINNESOTA,TRAVERSE,27155,DONALD TRUMP,REPUBLICAN,1049,1798,TOTAL
2016,MINNESOTA,TRAVERSE,27155,OTHER,OTHER,119,1798,TOTAL
2016,MINNESOTA,WABASHA,27157,HILLARY CLINTON,DEMOCRAT,3866,11832,TOTAL
2016,MINNESOTA,WABASHA,27157,DONALD TRUMP,REPUBLICAN,6989,11832,TOTAL
2016,MINNESOTA,WABASHA,27157,OTHER,OTHER,977,11832,TOTAL
2016,MINNESOTA,WADENA,27159,HILLARY CLINTON,DEMOCRAT,1684,6934,TOTAL
2016,MINNESOTA,WADENA,27159,DONALD TRUMP,REPUBLICAN,4837,6934,TOTAL
2016,MINNESOTA,WADENA,27159,OTHER,OTHER,413,6934,TOTAL
2016,MINNESOTA,WASECA,27161,HILLARY CLINTON,DEMOCRAT,2838,9653,TOTAL
2016,MINNESOTA,WASECA,27161,DONALD TRUMP,REPUBLICAN,5967,9653,TOTAL
2016,MINNESOTA,WASECA,27161,OTHER,OTHER,848,9653,TOTAL
2016,MINNESOTA,WASHINGTON,27163,HILLARY CLINTON,DEMOCRAT,67086,144235,TOTAL
2016,MINNESOTA,WASHINGTON,27163,DONALD TRUMP,REPUBLICAN,64428,144235,TOTAL
2016,MINNESOTA,WASHINGTON,27163,OTHER,OTHER,12721,144235,TOTAL
2016,MINNESOTA,WATONWAN,27165,HILLARY CLINTON,DEMOCRAT,1814,4998,TOTAL
2016,MINNESOTA,WATONWAN,27165,DONALD TRUMP,REPUBLICAN,2768,4998,TOTAL
2016,MINNESOTA,WATONWAN,27165,OTHER,OTHER,416,4998,TOTAL
2016,MINNESOTA,WILKIN,27167,HILLARY CLINTON,DEMOCRAT,893,3302,TOTAL
2016,MINNESOTA,WILKIN,27167,DONALD TRUMP,REPUBLICAN,2129,3302,TOTAL
2016,MINNESOTA,WILKIN,27167,OTHER,OTHER,280,3302,TOTAL
2016,MINNESOTA,WINONA,27169,HILLARY CLINTON,DEMOCRAT,11366,26074,TOTAL
2016,MINNESOTA,WINONA,27169,DONALD TRUMP,REPUBLICAN,12122,26074,TOTAL
2016,MINNESOTA,WINONA,27169,OTHER,OTHER,2586,26074,TOTAL
2016,MINNESOTA,WRIGHT,27171,HILLARY CLINTON,DEMOCRAT,20334,69618,TOTAL
2016,MINNESOTA,WRIGHT,27171,DONALD TRUMP,REPUBLICAN,43274,69618,TOTAL
2016,MINNESOTA,WRIGHT,27171,OTHER,OTHER,6010,69618,TOTAL
2016,MINNESOTA,YELLOW MEDICINE,27173,HILLARY CLINTON,DEMOCRAT,1524,5276,TOTAL
2016,MINNESOTA,YELLOW MEDICINE,27173,DONALD TRUMP,REPUBLICAN,3382,5276,TOTAL
2016,MINNESOTA,YELLOW MEDICINE,27173,OTHER,OTHER,370,5276,TOTAL
2016,MISSISSIPPI,ADAMS,28001,HILLARY CLINTON,DEMOCRAT,7757,13836,TOTAL
2016,MISSISSIPPI,ADAMS,28001,DONALD TRUMP,REPUBLICAN,5874,13836,TOTAL
2016,MISSISSIPPI,ADAMS,28001,OTHER,OTHER,205,13836,TOTAL
2016,MISSISSIPPI,ALCORN,28003,HILLARY CLINTON,DEMOCRAT,2684,14783,TOTAL
2016,MISSISSIPPI,ALCORN,28003,DONALD TRUMP,REPUBLICAN,11819,14783,TOTAL
2016,MISSISSIPPI,ALCORN,28003,OTHER,OTHER,280,14783,TOTAL
2016,MISSISSIPPI,AMITE,28005,HILLARY CLINTON,DEMOCRAT,2697,7050,TOTAL
2016,MISSISSIPPI,AMITE,28005,DONALD TRUMP,REPUBLICAN,4289,7050,TOTAL
2016,MISSISSIPPI,AMITE,28005,OTHER,OTHER,64,7050,TOTAL
2016,MISSISSIPPI,ATTALA,28007,HILLARY CLINTON,DEMOCRAT,3242,8256,TOTAL
2016,MISSISSIPPI,ATTALA,28007,DONALD TRUMP,REPUBLICAN,4897,8256,TOTAL
2016,MISSISSIPPI,ATTALA,28007,OTHER,OTHER,117,8256,TOTAL
2016,MISSISSIPPI,BENTON,28009,HILLARY CLINTON,DEMOCRAT,1719,4013,TOTAL
2016,MISSISSIPPI,BENTON,28009,DONALD TRUMP,REPUBLICAN,2251,4013,TOTAL
2016,MISSISSIPPI,BENTON,28009,OTHER,OTHER,43,4013,TOTAL
2016,MISSISSIPPI,BOLIVAR,28011,HILLARY CLINTON,DEMOCRAT,9046,13824,TOTAL
2016,MISSISSIPPI,BOLIVAR,28011,DONALD TRUMP,REPUBLICAN,4590,13824,TOTAL
2016,MISSISSIPPI,BOLIVAR,28011,OTHER,OTHER,188,13824,TOTAL
2016,MISSISSIPPI,CALHOUN,28013,HILLARY CLINTON,DEMOCRAT,1910,6396,TOTAL
2016,MISSISSIPPI,CALHOUN,28013,DONALD TRUMP,REPUBLICAN,4390,6396,TOTAL
2016,MISSISSIPPI,CALHOUN,28013,OTHER,OTHER,96,6396,TOTAL
2016,MISSISSIPPI,CARROLL,28015,HILLARY CLINTON,DEMOCRAT,1680,5528,TOTAL
2016,MISSISSIPPI,CARROLL,28015,DONALD TRUMP,REPUBLICAN,3799,5528,TOTAL
2016,MISSISSIPPI,CARROLL,28015,OTHER,OTHER,49,5528,TOTAL
2016,MISSISSIPPI,CHICKASAW,28017,HILLARY CLINTON,DEMOCRAT,3649,7890,TOTAL
2016,MISSISSIPPI,CHICKASAW,28017,DONALD TRUMP,REPUBLICAN,4127,7890,TOTAL
2016,MISSISSIPPI,CHICKASAW,28017,OTHER,OTHER,114,7890,TOTAL
2016,MISSISSIPPI,CHOCTAW,28019,HILLARY CLINTON,DEMOCRAT,1218,4065,TOTAL
2016,MISSISSIPPI,CHOCTAW,28019,DONALD TRUMP,REPUBLICAN,2788,4065,TOTAL
2016,MISSISSIPPI,CHOCTAW,28019,OTHER,OTHER,59,4065,TOTAL
2016,MISSISSIPPI,CLAIBORNE,28021,HILLARY CLINTON,DEMOCRAT,3708,4272,TOTAL
2016,MISSISSIPPI,CLAIBORNE,28021,DONALD TRUMP,REPUBLICAN,540,4272,TOTAL
2016,MISSISSIPPI,CLAIBORNE,28021,OTHER,OTHER,24,4272,TOTAL
2016,MISSISSIPPI,CLARKE,28023,HILLARY CLINTON,DEMOCRAT,2585,7791,TOTAL
2016,MISSISSIPPI,CLARKE,28023,DONALD TRUMP,REPUBLICAN,5137,7791,TOTAL
2016,MISSISSIPPI,CLARKE,28023,OTHER,OTHER,69,7791,TOTAL
2016,MISSISSIPPI,CLAY,28025,HILLARY CLINTON,DEMOCRAT,5722,10003,TOTAL
2016,MISSISSIPPI,CLAY,28025,DONALD TRUMP,REPUBLICAN,4150,10003,TOTAL
2016,MISSISSIPPI,CLAY,28025,OTHER,OTHER,131,10003,TOTAL
2016,MISSISSIPPI,COAHOMA,28027,HILLARY CLINTON,DEMOCRAT,6378,8912,TOTAL
2016,MISSISSIPPI,COAHOMA,28027,DONALD TRUMP,REPUBLICAN,2426,8912,TOTAL
2016,MISSISSIPPI,COAHOMA,28027,OTHER,OTHER,108,8912,TOTAL
2016,MISSISSIPPI,COPIAH,28029,HILLARY CLINTON,DEMOCRAT,6741,12982,TOTAL
2016,MISSISSIPPI,COPIAH,28029,DONALD TRUMP,REPUBLICAN,6103,12982,TOTAL
2016,MISSISSIPPI,COPIAH,28029,OTHER,OTHER,138,12982,TOTAL
2016,MISSISSIPPI,COVINGTON,28031,HILLARY CLINTON,DEMOCRAT,3276,8811,TOTAL
2016,MISSISSIPPI,COVINGTON,28031,DONALD TRUMP,REPUBLICAN,5435,8811,TOTAL
2016,MISSISSIPPI,COVINGTON,28031,OTHER,OTHER,100,8811,TOTAL
2016,MISSISSIPPI,DESOTO,28033,HILLARY CLINTON,DEMOCRAT,20591,65695,TOTAL
2016,MISSISSIPPI,DESOTO,28033,DONALD TRUMP,REPUBLICAN,43089,65695,TOTAL
2016,MISSISSIPPI,DESOTO,28033,OTHER,OTHER,2015,65695,TOTAL
2016,MISSISSIPPI,FORREST,28035,HILLARY CLINTON,DEMOCRAT,11716,28064,TOTAL
2016,MISSISSIPPI,FORREST,28035,DONALD TRUMP,REPUBLICAN,15461,28064,TOTAL
2016,MISSISSIPPI,FORREST,28035,OTHER,OTHER,887,28064,TOTAL
2016,MISSISSIPPI,FRANKLIN,28037,HILLARY CLINTON,DEMOCRAT,1502,4290,TOTAL
2016,MISSISSIPPI,FRANKLIN,28037,DONALD TRUMP,REPUBLICAN,2721,4290,TOTAL
2016,MISSISSIPPI,FRANKLIN,28037,OTHER,OTHER,67,4290,TOTAL
2016,MISSISSIPPI,GEORGE,28039,HILLARY CLINTON,DEMOCRAT,1027,9891,TOTAL
2016,MISSISSIPPI,GEORGE,28039,DONALD TRUMP,REPUBLICAN,8696,9891,TOTAL
2016,MISSISSIPPI,GEORGE,28039,OTHER,OTHER,168,9891,TOTAL
2016,MISSISSIPPI,GREENE,28041,HILLARY CLINTON,DEMOCRAT,974,5369,TOTAL
2016,MISSISSIPPI,GREENE,28041,DONALD TRUMP,REPUBLICAN,4335,5369,TOTAL
2016,MISSISSIPPI,GREENE,28041,OTHER,OTHER,60,5369,TOTAL
2016,MISSISSIPPI,GRENADA,28043,HILLARY CLINTON,DEMOCRAT,4424,10513,TOTAL
2016,MISSISSIPPI,GRENADA,28043,DONALD TRUMP,REPUBLICAN,5970,10513,TOTAL
2016,MISSISSIPPI,GRENADA,28043,OTHER,OTHER,119,10513,TOTAL
2016,MISSISSIPPI,HANCOCK,28045,HILLARY CLINTON,DEMOCRAT,3344,17637,TOTAL
2016,MISSISSIPPI,HANCOCK,28045,DONALD TRUMP,REPUBLICAN,13811,17637,TOTAL
2016,MISSISSIPPI,HANCOCK,28045,OTHER,OTHER,482,17637,TOTAL
2016,MISSISSIPPI,HARRISON,28047,HILLARY CLINTON,DEMOCRAT,21169,63313,TOTAL
2016,MISSISSIPPI,HARRISON,28047,DONALD TRUMP,REPUBLICAN,40354,63313,TOTAL
2016,MISSISSIPPI,HARRISON,28047,OTHER,OTHER,1790,63313,TOTAL
2016,MISSISSIPPI,HINDS,28049,HILLARY CLINTON,DEMOCRAT,67594,94681,TOTAL
2016,MISSISSIPPI,HINDS,28049,DONALD TRUMP,REPUBLICAN,25275,94681,TOTAL
2016,MISSISSIPPI,HINDS,28049,OTHER,OTHER,1812,94681,TOTAL
2016,MISSISSIPPI,HOLMES,28051,HILLARY CLINTON,DEMOCRAT,6689,8076,TOTAL
2016,MISSISSIPPI,HOLMES,28051,DONALD TRUMP,REPUBLICAN,1309,8076,TOTAL
2016,MISSISSIPPI,HOLMES,28051,OTHER,OTHER,78,8076,TOTAL
2016,MISSISSIPPI,HUMPHREYS,28053,HILLARY CLINTON,DEMOCRAT,3071,4253,TOTAL
2016,MISSISSIPPI,HUMPHREYS,28053,DONALD TRUMP,REPUBLICAN,1151,4253,TOTAL
2016,MISSISSIPPI,HUMPHREYS,28053,OTHER,OTHER,31,4253,TOTAL
2016,MISSISSIPPI,ISSAQUENA,28055,HILLARY CLINTON,DEMOCRAT,395,699,TOTAL
2016,MISSISSIPPI,ISSAQUENA,28055,DONALD TRUMP,REPUBLICAN,298,699,TOTAL
2016,MISSISSIPPI,ISSAQUENA,28055,OTHER,OTHER,6,699,TOTAL
2016,MISSISSIPPI,ITAWAMBA,28057,HILLARY CLINTON,DEMOCRAT,1117,9737,TOTAL
2016,MISSISSIPPI,ITAWAMBA,28057,DONALD TRUMP,REPUBLICAN,8470,9737,TOTAL
2016,MISSISSIPPI,ITAWAMBA,28057,OTHER,OTHER,150,9737,TOTAL
2016,MISSISSIPPI,JACKSON,28059,HILLARY CLINTON,DEMOCRAT,14657,49567,TOTAL
2016,MISSISSIPPI,JACKSON,28059,DONALD TRUMP,REPUBLICAN,33629,49567,TOTAL
2016,MISSISSIPPI,JACKSON,28059,OTHER,OTHER,1281,49567,TOTAL
2016,MISSISSIPPI,JASPER,28061,HILLARY CLINTON,DEMOCRAT,4368,8475,TOTAL
2016,MISSISSIPPI,JASPER,28061,DONALD TRUMP,REPUBLICAN,4038,8475,TOTAL
2016,MISSISSIPPI,JASPER,28061,OTHER,OTHER,69,8475,TOTAL
2016,MISSISSIPPI,JEFFERSON,28063,HILLARY CLINTON,DEMOCRAT,3337,3860,TOTAL
2016,MISSISSIPPI,JEFFERSON,28063,DONALD TRUMP,REPUBLICAN,490,3860,TOTAL
2016,MISSISSIPPI,JEFFERSON,28063,OTHER,OTHER,33,3860,TOTAL
2016,MISSISSIPPI,JEFFERSON DAVIS,28065,HILLARY CLINTON,DEMOCRAT,3720,6237,TOTAL
2016,MISSISSIPPI,JEFFERSON DAVIS,28065,DONALD TRUMP,REPUBLICAN,2466,6237,TOTAL
2016,MISSISSIPPI,JEFFERSON DAVIS,28065,OTHER,OTHER,51,6237,TOTAL
2016,MISSISSIPPI,JONES,28067,HILLARY CLINTON,DEMOCRAT,7791,28352,TOTAL
2016,MISSISSIPPI,JONES,28067,DONALD TRUMP,REPUBLICAN,20133,28352,TOTAL
2016,MISSISSIPPI,JONES,28067,OTHER,OTHER,428,28352,TOTAL
2016,MISSISSIPPI,KEMPER,28069,HILLARY CLINTON,DEMOCRAT,2827,4639,TOTAL
2016,MISSISSIPPI,KEMPER,28069,DONALD TRUMP,REPUBLICAN,1778,4639,TOTAL
2016,MISSISSIPPI,KEMPER,28069,OTHER,OTHER,34,4639,TOTAL
2016,MISSISSIPPI,LAFAYETTE,28071,HILLARY CLINTON,DEMOCRAT,7969,19643,TOTAL
2016,MISSISSIPPI,LAFAYETTE,28071,DONALD TRUMP,REPUBLICAN,10872,19643,TOTAL
2016,MISSISSIPPI,LAFAYETTE,28071,OTHER,OTHER,802,19643,TOTAL
2016,MISSISSIPPI,LAMAR,28073,HILLARY CLINTON,DEMOCRAT,5190,24592,TOTAL
2016,MISSISSIPPI,LAMAR,28073,DONALD TRUMP,REPUBLICAN,18751,24592,TOTAL
2016,MISSISSIPPI,LAMAR,28073,OTHER,OTHER,651,24592,TOTAL
2016,MISSISSIPPI,LAUDERDALE,28075,HILLARY CLINTON,DEMOCRAT,11269,29506,TOTAL
2016,MISSISSIPPI,LAUDERDALE,28075,DONALD TRUMP,REPUBLICAN,17741,29506,TOTAL
2016,MISSISSIPPI,LAUDERDALE,28075,OTHER,OTHER,496,29506,TOTAL
2016,MISSISSIPPI,LAWRENCE,28077,HILLARY CLINTON,DEMOCRAT,2195,6364,TOTAL
2016,MISSISSIPPI,LAWRENCE,28077,DONALD TRUMP,REPUBLICAN,4091,6364,TOTAL
2016,MISSISSIPPI,LAWRENCE,28077,OTHER,OTHER,78,6364,TOTAL
2016,MISSISSIPPI,LEAKE,28079,HILLARY CLINTON,DEMOCRAT,3584,8449,TOTAL
2016,MISSISSIPPI,LEAKE,28079,DONALD TRUMP,REPUBLICAN,4782,8449,TOTAL
2016,MISSISSIPPI,LEAKE,28079,OTHER,OTHER,83,8449,TOTAL
2016,MISSISSIPPI,LEE,28081,HILLARY CLINTON,DEMOCRAT,10029,32913,TOTAL
2016,MISSISSIPPI,LEE,28081,DONALD TRUMP,REPUBLICAN,22220,32913,TOTAL
2016,MISSISSIPPI,LEE,28081,OTHER,OTHER,664,32913,TOTAL
2016,MISSISSIPPI,LEFLORE,28083,HILLARY CLINTON,DEMOCRAT,7787,11140,TOTAL
2016,MISSISSIPPI,LEFLORE,28083,DONALD TRUMP,REPUBLICAN,3212,11140,TOTAL
2016,MISSISSIPPI,LEFLORE,28083,OTHER,OTHER,141,11140,TOTAL
2016,MISSISSIPPI,LINCOLN,28085,HILLARY CLINTON,DEMOCRAT,4458,15193,TOTAL
2016,MISSISSIPPI,LINCOLN,28085,DONALD TRUMP,REPUBLICAN,10550,15193,TOTAL
2016,MISSISSIPPI,LINCOLN,28085,OTHER,OTHER,185,15193,TOTAL
2016,MISSISSIPPI,LOWNDES,28087,HILLARY CLINTON,DEMOCRAT,11819,25575,TOTAL
2016,MISSISSIPPI,LOWNDES,28087,DONALD TRUMP,REPUBLICAN,13271,25575,TOTAL
2016,MISSISSIPPI,LOWNDES,28087,OTHER,OTHER,485,25575,TOTAL
2016,MISSISSIPPI,MADISON,28089,HILLARY CLINTON,DEMOCRAT,20343,49802,TOTAL
2016,MISSISSIPPI,MADISON,28089,DONALD TRUMP,REPUBLICAN,28265,49802,TOTAL
2016,MISSISSIPPI,MADISON,28089,OTHER,OTHER,1194,49802,TOTAL
2016,MISSISSIPPI,MARION,28091,HILLARY CLINTON,DEMOCRAT,3677,11693,TOTAL
